,logic_gate,max,unique,sum,sum-max,Deep,Fanouts
154,g450,400,[400  26  14   6],446,46,0,1
155,g434,400,[400  25   7   3],435,35,0,1
156,g088,400,[400  31   2],433,33,0,1
157,g200,400,[400  12],412,12,0,1
158,g000,400,[400],400,0,0,1
159,g001,400,[400],400,0,0,1
161,g004,400,[400],400,0,0,1
162,g005,400,[400],400,0,0,1
163,g006,400,[400],400,0,0,1
164,g008,400,[400],400,0,0,1
165,g009,400,[400],400,0,0,1
166,g010,400,[400],400,0,0,1
167,g011,400,[400],400,0,0,1
169,g232,400,[400],400,0,0,1
172,g804,400,[400],400,0,0,1
173,g805,400,[400],400,0,0,1
174,g811,400,[400],400,0,0,1
175,g285,396,[396  97],493,97,-1,20
189,g342,327,[327  80],407,80,-1,10
193,g311,324,[324  75],723,399,-1,10
196,g310,323,[323  73],396,73,-1,10
200,g343,320,[320  69],709,389,-1,10
346,g158,163,[163 120  51  46  23],403,240,-1,8
146,g287,400,[400 111],511,111,-1,7
18,g182,400,[400 187 110 103 102  85],1387,987,-1,6
422,g258,114,[114   7   2],123,9,-1,6
384,g276,135,[135  72  62  57],461,326,-1,5
415,g051,119,[119  56  35  29  28  27],413,294,-1,5
724,g163,48,[48 10],58,10,-1,5
178,g026,391,[391],391,0,-1,4
264,g788,233,[233 112  68  63  53  49],811,578,-1,4
268,g785,229,[229 101  64  56  45],788,559,-1,4
381,g299,139,[139  76   1],216,77,-1,4
700,g176,50,[50 26 11  1],138,88,-1,4
790,g156,34,[34],34,0,-1,4
387,g094,134,[134  50  33],217,83,-1,3
412,g053,119,[119  67  38  29  28  24],424,305,-1,3
417,g066,119,[119  47  33],199,80,-1,3
418,g079,119,[119  42  27],188,69,-1,3
640,g199,59,[59 28 12  4],103,44,-1,3
718,g185,49,[49 23  9],81,32,-1,3
38,g522,400,[400 302 111 107  84],1004,604,-1,2
41,g231,400,[400 298 103 101  94],996,596,-1,2
177,g244,391,[391  80  71  39],581,190,-1,2
181,g265,383,[383 330 132  24],869,486,-1,2
395,g116,123,[123  45  32],200,77,-1,2
396,g137,123,[123  47  29],199,76,-1,2
397,g086,122,[122  55  38],215,93,-1,2
398,g123,122,[122  50  29],201,79,-1,2
399,g144,122,[122  47  31],200,78,-1,2
400,g108,122,[122  42  34],198,76,-1,2
401,g073,122,[122  37  21],180,58,-1,2
402,g058,122,[122],122,0,-1,2
404,g059,121,[121  55  35  31  28  27],418,297,-1,2
405,g151,121,[121  47  32],200,79,-1,2
406,g047,121,[121  46  32],199,78,-1,2
407,g130,121,[121  39  27],187,66,-1,2
410,g101,120,[120  56  43],219,99,-1,2
414,g023,119,[119  58  31  30  27],415,296,-1,2
421,g233,114,[114  22   8],144,30,-1,2
474,g435,101,[101],101,0,-1,2
482,g326,100,[100],100,0,-1,2
483,g357,100,[100],100,0,-1,2
504,g418,99,[99],99,0,-1,2
784,g202,35,[35 17 10  3],100,65,-1,2
21,g391,400,[400 156 101  51],1108,708,-1,1
27,g207,400,[400 309 117 104  88],1018,618,-1,1
33,g380,400,[400 305 114  99  92],1010,610,-1,1
39,g395,400,[400 301 106 103  92],1002,602,-1,1
96,g407,400,[400 153 103  59],715,315,-1,1
114,g215,400,[400 147  91  39],677,277,-1,1
186,g479,336,[336  88  59  42],525,189,-1,1
187,g346,331,[331  85  52  48],516,185,-1,1
188,g566,330,[330  86  54  49],519,189,-1,1
190,g483,326,[326  82  57  45],510,184,-1,1
191,g568,326,[326  82  54  48],510,184,-1,1
192,g556,325,[325  81  59  46],511,186,-1,1
194,g477,324,[324  91  51  45],511,187,-1,1
195,g564,324,[324  84  48  38],494,170,-1,1
197,g485,322,[322  88  56  45],511,189,-1,1
198,g481,322,[322  87  55  44],508,186,-1,1
199,g558,322,[322  92  46  39],499,177,-1,1
201,g560,316,[316  91  50  44],501,185,-1,1
202,g570,316,[316  73  58  46],493,177,-1,1
203,g314,316,[316  81  46  42],485,169,-1,1
204,g471,314,[314  88  54  46],502,188,-1,1
205,g562,313,[313  94  47  36],490,177,-1,1
207,g473,311,[311  89  52  46],498,187,-1,1
208,g547,308,[308 105],413,105,-1,1
209,g291,308,[308 100],408,100,-1,1
210,g376,306,[306 137  42],791,485,-1,1
211,g791,303,[303  85  51  50],489,186,-1,1
212,g475,303,[303  77  51],482,179,-1,1
213,g363,303,[303 105],408,105,-1,1
214,g364,301,[301 152  57],811,510,-1,1
215,g283,301,[301  82  23],406,105,-1,1
216,g375,301,[301  99],400,99,-1,1
217,g539,301,[301  91],392,91,-1,1
218,g292,298,[298 145  50],791,493,-1,1
219,g537,298,[298 142  47],785,487,-1,1
220,g534,297,[297 136  41],771,474,-1,1
221,g339,296,[296 138  43],773,477,-1,1
222,g297,295,[295 140  45],775,480,-1,1
223,g531,295,[295 129  34],458,163,-1,1
224,g679,295,[295  81  38],414,119,-1,1
225,g553,295,[295 104],399,104,-1,1
226,g548,294,[294 148  53],789,495,-1,1
227,g545,294,[294 145  50],783,489,-1,1
228,g540,294,[294 143  48],779,485,-1,1
229,g358,294,[294 135  40],763,469,-1,1
230,g338,294,[294 104],398,104,-1,1
231,g550,294,[294  96],390,96,-1,1
232,g296,293,[293 105],398,105,-1,1
233,g536,293,[293  85],378,85,-1,1
234,g332,292,[292 137  42],763,471,-1,1
235,g781,292,[292  73  49],414,122,-1,1
236,g551,291,[291 149  54],785,494,-1,1
237,g284,291,[291 146  51],779,488,-1,1
238,g331,291,[291 100],391,100,-1,1
239,g327,289,[289 154  59],791,502,-1,1
240,g533,289,[289 101],390,101,-1,1
241,g370,289,[289  90],379,90,-1,1
242,g789,288,[288  77  50  48],463,175,-1,1
243,g371,287,[287 137  42],753,466,-1,1
244,g554,286,[286 145  50],767,481,-1,1
245,g527,274,[274  72  39],385,111,-1,1
266,g307,232,[232 137  97  22  18],506,274,-1,1
270,g678,218,[218  51],269,51,-1,1
272,g015,214,[214],214,0,-1,1
275,g648,211,[211  53],264,53,-1,1
281,g794,206,[206  79  44  32  27],388,182,-1,1
282,g799,206,[206  80  47  26  18],377,171,-1,1
283,g494,206,[206  79  29  27  25],366,160,-1,1
284,g573,206,[206  79  36  23  21],365,159,-1,1
285,g491,206,[206  72  33  28  23],362,156,-1,1
286,g502,206,[206  82  28  24  22],362,156,-1,1
287,g582,206,[206  61  40  29  26],362,156,-1,1
288,g469,206,[206  74  31  29  21],361,155,-1,1
289,g507,206,[206  73  34  28  16],357,151,-1,1
290,g602,206,[206  67  35  32  16],356,150,-1,1
291,g459,206,[206  71  32  24  22],355,149,-1,1
292,g497,206,[206  61  32  31  25],355,149,-1,1
293,g517,206,[206  68  34  31  16],355,149,-1,1
294,g579,206,[206  74  30  24  21],355,149,-1,1
295,g587,206,[206  85  26  21  17],355,149,-1,1
296,g576,206,[206  72  34  21],354,148,-1,1
297,g488,206,[206  66  35  25  21],353,147,-1,1
298,g592,206,[206  74  35  22  16],353,147,-1,1
299,g512,206,[206  67  30  26  20],349,143,-1,1
300,g597,206,[206  77  28  26  11],348,142,-1,1
303,g726,202,[202  56],258,56,-1,1
304,g780,202,[202  44],246,44,-1,1
313,g013,193,[193],193,0,-1,1
314,g038,192,[192 125 112  15],444,252,-1,1
315,g032,192,[192 123 109  14],438,246,-1,1
316,g035,192,[192 121 107  15],435,243,-1,1
317,g029,192,[192 119 107  12],430,238,-1,1
322,g521,183,[183  50  20],436,253,-1,1
339,g304,168,[168],168,0,-1,1
413,g021,119,[119  65  34  31  23],422,303,-1,1
524,g543,88,[88 69 35 18],210,122,-1,1
775,g109,38,[38 19 16],111,73,-1,1
791,g152,33,[33 12  6  2],86,53,-1,1
794,g060,31,[31 12  7  4],85,54,-1,1
801,g087,25,[25  9  3],65,40,-1,1
807,g436,14,[14  7  5  2],28,14,-1,1
808,g419,11,[11  5  2],18,7,-1,1
812,g201,7,[7 4 1],19,12,-1,1
813,g449,7,[7 1],8,1,-1,1
816,g433,3,[3 1],5,2,-1,1
171,g280,400,[400],400,0,-2,21
411,g049,120,[120],120,0,-2,16
176,g288,393,[393],393,0,-2,13
388,g040,134,[134],134,0,-2,12
420,g198,114,[114  72  46  15  11],258,144,-2,12
14,g184,400,[400 194 110 102  96  92],1394,994,-2,10
179,g313,389,[389 103],492,103,-2,10
180,g345,386,[386  86],472,86,-2,10
182,g312,383,[383 100],866,483,-2,10
183,g344,379,[379 101],859,480,-2,10
345,g463,164,[164],164,0,-2,10
353,g453,161,[161],161,0,-2,10
355,g465,160,[160],160,0,-2,10
359,g455,158,[158],158,0,-2,10
341,g179,165,[165 111  47  37  27],387,222,-2,9
273,g155,212,[212 144  59  26],500,288,-2,7
385,g181,135,[135 101  40  33  28],337,202,-2,6
625,g175,63,[63 45 19 14 12],153,90,-2,6
170,g260,400,[400],400,0,-2,5
301,g098,204,[204],204,0,-2,4
460,g281,104,[104],104,0,-2,4
761,g027,42,[42],42,0,-2,4
798,g192,30,[30],30,0,-2,4
6,g157,400,[400 201 108 105  96  91],1401,1001,-2,3
256,g530,246,[246],246,0,-2,3
320,g057,185,[185  87  50  48  45  42],642,457,-2,3
323,g261,183,[183],183,0,-2,3
327,g264,180,[180  23],383,203,-2,3
423,g162,113,[113  89  37  28  24],291,178,-2,3
431,g160,111,[111  76  31  24  21],263,152,-2,3
514,g048,95,[95],95,0,-2,3
797,g173,30,[30],30,0,-2,3
184,g341,374,[374],374,0,-2,2
185,g309,362,[362],362,0,-2,2
265,g306,232,[232 139  69  16],688,456,-2,2
269,g056,229,[229],229,0,-2,2
271,g052,218,[218],218,0,-2,2
364,g524,151,[151],151,0,-2,2
427,g779,111,[111  86  33  29  24],283,172,-2,2
428,g677,111,[111  85  33  30  22],281,170,-2,2
462,g282,102,[102  74  32  24  18],250,148,-2,2
463,g330,102,[102  74  39  20  15],250,148,-2,2
464,g337,102,[102  71  31  21  19],244,142,-2,2
469,g447,101,[101  52  32  27  25  17],355,254,-2,2
470,g448,101,[101  79  35  24  20],259,158,-2,2
471,g362,101,[101  75  33  22  20],251,150,-2,2
475,g442,100,[100  48  32  26  22  20],348,248,-2,2
477,g290,100,[100  67  44  12  11],234,134,-2,2
485,g430,99,[99 53 30 25 23 21],350,251,-2,2
486,g425,99,[99 45 31 25 23 20],342,243,-2,2
489,g374,99,[99 75 27 24],249,150,-2,2
490,g432,99,[99 74 28 26 20],247,148,-2,2
491,g295,99,[99 73 30 25 18],245,146,-2,2
492,g369,99,[99 73 29 26 18],245,146,-2,2
494,g647,99,[99 71 26 24 21],241,142,-2,2
495,g725,99,[99 69 24 23 22],237,138,-2,2
507,g519,98,[98],98,0,-2,2
511,g520,96,[96],96,0,-2,2
523,g050,90,[90],90,0,-2,2
796,g168,30,[30  6],36,6,-2,2
809,g189,10,[10  2],12,2,-2,2
811,g195,8,[8],8,0,-2,2
25,g219,400,[400 313 108 104 101],1026,626,-2,1
26,g393,400,[400 313 115 104  94],1026,626,-2,1
28,g378,400,[400 309 106 103 100],1018,618,-2,1
34,g394,400,[400 305 107 103  95],1010,610,-2,1
35,g205,400,[400 303 111  99  93],1006,606,-2,1
37,g379,400,[400 303 108 101  94],1006,606,-2,1
43,g206,400,[400 297 102  98  97],994,594,-2,1
105,g230,400,[400 147 100  51],698,298,-2,1
206,g241,311,[311  46],668,357,-2,1
246,g406,260,[260 104  47],411,151,-2,1
248,g212,255,[255 113  50],418,163,-2,1
249,g213,253,[253  86  40],632,379,-2,1
253,g403,251,[251 104  57],412,161,-2,1
254,g211,251,[251  86  46],383,132,-2,1
255,g405,247,[247  97  49],393,146,-2,1
257,g402,245,[245  97  48],390,145,-2,1
258,g389,244,[244  87  51],626,382,-2,1
259,g387,242,[242 100  47],631,389,-2,1
260,g243,239,[239  34],273,34,-2,1
261,g214,238,[238 113  63],652,414,-2,1
262,g390,238,[238 100  53],391,153,-2,1
263,g386,237,[237  87  36],360,123,-2,1
267,g237,232,[232  45   9],286,54,-2,1
279,g240,209,[209  92  51  26],587,378,-2,1
302,g526,202,[202  60  20],282,80,-2,1
310,g523,194,[194  50  19],263,69,-2,1
319,g525,188,[188  74  36],298,110,-2,1
330,g591,175,[175  32],382,207,-2,1
331,g601,175,[175  31],381,206,-2,1
332,g506,174,[174  29],377,203,-2,1
333,g468,174,[174  27],375,201,-2,1
334,g596,173,[173  32],378,205,-2,1
335,g516,172,[172  29],373,201,-2,1
336,g303,168,[168 145  59  57  29],458,290,-2,1
337,g501,168,[168  27],363,195,-2,1
340,g511,166,[166  23],355,189,-2,1
342,g572,165,[165  45  26  21],257,92,-2,1
343,g581,164,[164  43  33  15],255,91,-2,1
347,g487,163,[163  56  27  19],265,102,-2,1
348,g493,163,[163  38  26  25],252,89,-2,1
349,g575,163,[163  42  21  19],245,82,-2,1
350,g490,162,[162  47  27  23],259,97,-2,1
351,g586,161,[161  34],356,195,-2,1
356,g496,159,[159  51  34  17],261,102,-2,1
357,g578,159,[159  46  27],259,100,-2,1
360,g458,157,[157  59  27  21],264,107,-2,1
361,g798,157,[157  28],185,28,-2,1
369,g793,147,[147  36  25  19],227,80,-2,1
389,g787,131,[131  62  38  32  31  30],455,324,-2,1
409,g784,120,[120  68  35  33  29  23],428,308,-2,1
419,g275,116,[116  28  12],156,40,-2,1
452,g783,109,[109],109,0,-2,1
456,g257,107,[107],107,0,-2,1
468,g786,102,[102],102,0,-2,1
472,g103,101,[101  51  23   6],181,80,-2,1
476,g356,100,[100  75  27  25  23],250,150,-2,1
478,g325,100,[100  61  33  15  13],222,122,-2,1
484,g417,99,[99 54 30 27 24 18],351,252,-2,1
510,g091,96,[96 41  9],146,50,-2,1
516,g096,93,[93 32 15  6],146,53,-2,1
517,g146,93,[93 34 14  1],142,49,-2,1
518,g111,92,[92 37 17  5],151,59,-2,1
522,g132,90,[90 44 21  3],158,68,-2,1
526,g042,88,[88 42 12  5],147,59,-2,1
527,g081,88,[88 37 15  6],146,58,-2,1
528,g139,88,[88 36 15  5],144,56,-2,1
529,g068,87,[87 51 19  4],161,74,-2,1
530,g125,87,[87 44 19  2],152,65,-2,1
534,g076,86,[86 35 14],135,49,-2,1
540,g063,85,[85 33 18],136,51,-2,1
541,g072,85,[85 27 11],123,38,-2,1
542,g093,84,[84 36 11],131,47,-2,1
547,g071,82,[82 26 12],120,38,-2,1
548,g129,82,[82 22  9],113,31,-2,1
551,g092,80,[80 36  6],202,122,-2,1
552,g107,80,[80 31 14],125,45,-2,1
554,g135,79,[79 24 12],115,36,-2,1
558,g115,78,[78 24 12],114,36,-2,1
561,g118,77,[77 34 19  6],136,59,-2,1
562,g078,77,[77 31 14],122,45,-2,1
565,g149,76,[76 28  9],113,37,-2,1
566,g136,76,[76 24 10],110,34,-2,1
570,g106,75,[75 25  9],109,34,-2,1
571,g143,75,[75 21 11],107,32,-2,1
572,g046,75,[75 22  6],103,28,-2,1
573,g077,74,[74 31 17],196,122,-2,1
575,g150,74,[74 26  9],109,35,-2,1
579,g142,73,[73 26 10],109,36,-2,1
580,g114,73,[73 24  5],102,29,-2,1
583,g065,72,[72 28 15],115,43,-2,1
586,g122,72,[72 20 11],103,31,-2,1
587,g128,72,[72 22  9],103,31,-2,1
594,g045,70,[70 26  8],104,34,-2,1
599,g269,69,[69 16  7],92,23,-2,1
600,g121,69,[69 17  5],91,22,-2,1
608,g085,67,[67 19 10],96,29,-2,1
610,g084,67,[67 19  4],90,23,-2,1
611,g064,66,[66 28 13],173,107,-2,1
617,g251,65,[65 10  7],82,17,-2,1
622,g267,64,[64 28 10  4],106,42,-2,1
623,g100,64,[64 17  9],90,26,-2,1
624,g272,63,[63 28 13  5],172,109,-2,1
629,g099,63,[63 18  6],87,24,-2,1
631,g248,62,[62 12  6  3],145,83,-2,1
676,g263,53,[53 42 15],205,152,-2,1
744,g034,43,[43 29  6],150,107,-2,1
745,g037,43,[43  7],107,64,-2,1
756,g031,42,[42  6],102,60,-2,1
774,g028,40,[40 28  6],142,102,-2,1
804,g542,18,[18  9  4  2],51,33,-2,1
815,g170,4,[4 3 2 1],10,6,-2,1
493,g245,99,[99 71 27 25 19],241,142,-3,12
487,g167,99,[99 79 31 24],257,158,-3,11
11,g188,400,[400 197 110 102  95  93],1397,997,-3,10
306,g456,200,[200  41],441,241,-3,10
309,g457,194,[194  49],437,243,-3,10
453,g194,108,[108  93  35  33  25],294,186,-3,10
458,g187,106,[106  76  28  27  21],258,152,-3,10
488,g165,99,[99 78 32 24 22],255,156,-3,9
461,g249,103,[103  75  26  23],253,150,-3,7
416,g191,119,[119  86  35  32  19],291,172,-3,6
454,g238,108,[108  84  37  25  22],276,168,-3,6
457,g172,106,[106  77  32  23  22],260,154,-3,6
537,g239,85,[85 22],192,107,-3,6
1,g164,400,[400 210 121  98  92  89],1410,1010,-3,5
7,g169,400,[400 201 108 105  94  93],1401,1001,-3,5
383,g234,136,[136],136,0,-3,5
451,g262,110,[110  23],243,133,-3,5
503,g294,99,[99],99,0,-3,5
0,g159,400,[400 214 111 103 102  84],1414,1014,-3,4
12,g174,400,[400 195 114  99  96  91],1395,995,-3,4
17,g180,400,[400 187 108 105 104  83],1387,987,-3,4
19,g161,400,[400 184 122  94  93  91],1384,984,-3,4
20,g383,400,[400 357 167 137  53],1114,714,-3,4
45,g208,400,[400 295 107  97  91],990,590,-3,4
277,g069,210,[210],210,0,-3,4
362,g105,157,[157],157,0,-3,4
392,g055,130,[130],130,0,-3,4
403,g127,122,[122],122,0,-3,4
500,g410,99,[99 45  2],146,47,-3,4
556,g268,78,[78 19],175,97,-3,4
559,g250,78,[78 14],92,14,-3,4
596,g134,70,[70],70,0,-3,4
3,g190,400,[400 204 118 102  94  86],1404,1004,-3,3
5,g154,400,[400 201 107 106  95  92],1401,1001,-3,3
8,g178,400,[400 201 108 104  95  93],1401,1001,-3,3
9,g166,400,[400 199 108 105  94  93],1399,999,-3,3
22,g400,400,[400 316 112 103 101],1032,632,-3,3
23,g381,400,[400 315 113 106  96],1030,630,-3,3
30,g398,400,[400 308 106  96],1016,616,-3,3
31,g209,400,[400 306 110  98],1012,612,-3,3
40,g385,400,[400 299 112  94  93],998,598,-3,3
42,g396,400,[400 298 108  97  93],996,596,-3,3
307,g074,199,[199],199,0,-3,3
329,g061,179,[179],179,0,-3,3
459,g270,104,[104],104,0,-3,3
568,g271,76,[76  6],82,6,-3,3
595,g120,70,[70],70,0,-3,3
618,g070,65,[65],65,0,-3,3
630,g141,63,[63],63,0,-3,3
634,g044,62,[62],62,0,-3,3
657,g247,58,[58 12],128,70,-3,3
659,g148,58,[58],58,0,-3,3
667,g083,57,[57],57,0,-3,3
668,g113,57,[57],57,0,-3,3
153,g197,400,[400  84],484,84,-3,2
280,g399,209,[209],209,0,-3,2
305,g404,201,[201],201,0,-3,2
311,g382,194,[194],194,0,-3,2
312,g401,194,[194],194,0,-3,2
318,g388,191,[191],191,0,-3,2
325,g242,181,[181  33],214,33,-3,2
326,g210,181,[181],181,0,-3,2
338,g302,168,[168 103  54],325,157,-3,2
373,g300,144,[144],144,0,-3,2
408,g301,121,[121  17],155,34,-3,2
467,g236,102,[102],102,0,-3,2
505,g431,99,[99],99,0,-3,2
536,g305,86,[86 13],99,13,-3,2
672,g089,56,[56],56,0,-3,2
719,g133,49,[49],49,0,-3,2
720,g140,49,[49],49,0,-3,2
739,g147,46,[46],46,0,-3,2
743,g082,44,[44],44,0,-3,2
749,g043,43,[43],43,0,-3,2
750,g119,43,[43],43,0,-3,2
778,g097,38,[38],38,0,-3,2
779,g104,38,[38],38,0,-3,2
787,g126,35,[35],35,0,-3,2
789,g112,34,[34],34,0,-3,2
806,g246,15,[15  3],18,3,-3,2
32,g217,400,[400 306 118 108  80],1012,612,-3,1
47,g218,400,[400 292 101  98  93],984,584,-3,1
247,g229,255,[255 112  63],430,175,-3,1
250,g228,253,[253  92  48],393,140,-3,1
251,g225,253,[253  92  44],389,136,-3,1
252,g226,251,[251 112  49],412,161,-3,1
274,g183,212,[212],212,0,-3,1
344,g462,164,[164  31],195,31,-3,1
352,g452,161,[161  43],204,43,-3,1
354,g464,160,[160  35],195,35,-3,1
358,g454,158,[158  42],200,42,-3,1
363,g599,155,[155  64  27],246,91,-3,1
365,g514,149,[149  63  29],241,92,-3,1
366,g589,149,[149  57  26],232,83,-3,1
367,g466,148,[148  62  31],241,93,-3,1
368,g467,147,[147  62  31],240,93,-3,1
370,g504,146,[146  58  29],233,87,-3,1
371,g505,145,[145  58  29],232,87,-3,1
372,g600,144,[144  64  37],245,101,-3,1
374,g510,143,[143  68  33],244,101,-3,1
375,g515,143,[143  63  34],240,97,-3,1
376,g590,143,[143  57  31],231,88,-3,1
377,g509,142,[142  68  35],245,103,-3,1
378,g500,141,[141  55  24],220,79,-3,1
379,g595,141,[141  49  23],213,72,-3,1
382,g594,139,[139  49  26],214,75,-3,1
386,g499,135,[135  55  31],221,86,-3,1
390,g796,131,[131  61  30],353,222,-3,1
391,g584,131,[131  51  24],206,75,-3,1
393,g797,129,[129  61  31],350,221,-3,1
394,g585,127,[127  51  27],205,78,-3,1
425,g744,111,[111  94  45  26  23],299,188,-3,1
426,g651,111,[111  88  40  30  18],287,176,-3,1
438,g778,111,[111  50  40  15],216,105,-3,1
439,g676,111,[111  47  34  13],205,94,-3,1
455,g256,107,[107  30  28],195,88,-3,1
465,g329,102,[102  58  49  15],224,122,-3,1
466,g336,102,[102  16],118,16,-3,1
473,g361,101,[101  41  10   5],157,56,-3,1
479,g324,100,[100  67   2],169,69,-3,1
480,g355,100,[100  48   1],149,49,-3,1
481,g289,100,[100  28],128,28,-3,1
496,g646,99,[99 43 19 13],174,75,-3,1
497,g707,99,[99 27 25 13],164,65,-3,1
498,g628,99,[99 22 19 12],152,53,-3,1
499,g373,99,[99 30 22],151,52,-3,1
501,g724,99,[99 27 12],138,39,-3,1
502,g368,99,[99 11],110,11,-3,1
515,g054,95,[95],95,0,-3,1
533,g274,87,[87 16],103,16,-3,1
576,g090,74,[74 14  4],92,18,-3,1
612,g062,66,[66 15 12],93,27,-3,1
633,g075,62,[62 15 13],90,28,-3,1
643,g446,59,[59],59,0,-3,1
653,g441,58,[58 37 14 12 11],132,74,-3,1
666,g080,57,[57 10],67,10,-3,1
677,g095,53,[53 13],66,13,-3,1
678,g041,53,[53  7],60,7,-3,1
679,g102,53,[53  6],59,6,-3,1
696,g426,51,[51 25 16  5  4],101,50,-3,1
698,g414,51,[51],51,0,-3,1
699,g422,51,[51],51,0,-3,1
721,g416,48,[48 41 20 11 10],130,82,-3,1
722,g424,48,[48 32 18  7],112,64,-3,1
725,g429,48,[48],48,0,-3,1
735,g145,47,[47  9],56,9,-3,1
736,g110,47,[47  5],52,5,-3,1
741,g131,45,[45  6],51,6,-3,1
747,g138,43,[43  5],48,5,-3,1
759,g443,42,[42 24 13  7  4],90,48,-3,1
760,g067,42,[42  4],46,4,-3,1
762,g439,42,[42],42,0,-3,1
776,g124,38,[38  6],44,6,-3,1
777,g117,38,[38  5],43,5,-3,1
810,g266,9,[9 1],10,1,-3,1
