,logic_gate,max,unique,sum,sum-max,Deep,Fanouts
111,g2083,100,[100  47  21  13   9],190,90,0,1
112,g1227,100,[100  45  26  14   4],189,89,0,1
113,g4918,100,[100  50  19  11   9],189,89,0,1
114,g5098,100,[100  52  22  11   4],189,89,0,1
115,g4738,100,[100  43  31   9   5],188,88,0,1
116,g5323,100,[100  51  24  10   3],188,88,0,1
117,g0814,100,[100  60  14  11   2],187,87,0,1
118,g2758,100,[100  56  17   8   6],187,87,0,1
119,g2803,100,[100  49  23   9   5],186,86,0,1
120,g1089,100,[100  46  24  14   1],185,85,0,1
121,g5906,100,[100  36  33  14   1],184,84,0,1
122,g6221,100,[100  48  21   6],181,81,0,1
123,g5684,100,[100  42  32],174,74,0,1
124,g0295,100,[100  50  11],172,72,0,1
125,g0638,100,[100  50  15   6   1],172,72,0,1
126,g0465,100,[100  48  14   6   1],169,69,0,1
127,g0726,100,[100  41  20   7],168,68,0,1
128,g6442,100,[100],100,0,0,1
352,g0755,41,[41],41,0,-1,21
363,g0432,40,[40],40,0,-1,21
364,g0725,40,[40],40,0,-1,21
365,g0815,40,[40],40,0,-1,21
376,g0267,39,[39],39,0,-1,21
377,g0482,39,[39],39,0,-1,21
383,g0071,38,[38],38,0,-1,21
390,g0424,38,[38],38,0,-1,21
391,g0440,38,[38],38,0,-1,21
401,g0197,37,[37],37,0,-1,21
404,g0239,37,[37],37,0,-1,21
405,g0737,37,[37],37,0,-1,21
406,g0743,37,[37],37,0,-1,21
419,g0099,36,[36],36,0,-1,21
420,g0155,36,[36],36,0,-1,21
421,g0169,36,[36],36,0,-1,21
422,g0328,36,[36],36,0,-1,21
423,g0669,36,[36],36,0,-1,21
424,g0731,36,[36],36,0,-1,21
425,g0733,36,[36],36,0,-1,21
426,g0739,36,[36],36,0,-1,21
427,g0818,36,[36],36,0,-1,21
428,g0828,36,[36],36,0,-1,21
429,g0838,36,[36],36,0,-1,21
442,g0336,35,[35],35,0,-1,21
443,g0408,35,[35],35,0,-1,21
444,g0474,35,[35],35,0,-1,21
445,g0538,35,[35],35,0,-1,21
446,g0562,35,[35],35,0,-1,21
447,g0578,35,[35],35,0,-1,21
448,g0641,35,[35],35,0,-1,21
449,g0671,35,[35],35,0,-1,21
450,g0761,35,[35],35,0,-1,21
451,g0822,35,[35],35,0,-1,21
462,g0113,34,[34],34,0,-1,21
465,g0392,34,[34],34,0,-1,21
466,g0490,34,[34],34,0,-1,21
467,g0594,34,[34],34,0,-1,21
468,g0637,34,[34],34,0,-1,21
469,g0639,34,[34],34,0,-1,21
470,g0645,34,[34],34,0,-1,21
471,g0657,34,[34],34,0,-1,21
472,g0747,34,[34],34,0,-1,21
473,g0850,34,[34],34,0,-1,21
488,g0304,33,[33],33,0,-1,21
489,g0400,33,[33],33,0,-1,21
490,g0629,33,[33],33,0,-1,21
491,g0643,33,[33],33,0,-1,21
492,g0647,33,[33],33,0,-1,21
493,g0653,33,[33],33,0,-1,21
494,g0659,33,[33],33,0,-1,21
495,g0661,33,[33],33,0,-1,21
496,g0667,33,[33],33,0,-1,21
497,g0844,33,[33],33,0,-1,21
498,g0902,33,[33],33,0,-1,21
510,g0085,32,[32],32,0,-1,21
511,g0141,32,[32],32,0,-1,21
513,g0320,32,[32],32,0,-1,21
514,g0352,32,[32],32,0,-1,21
515,g0464,32,[32],32,0,-1,21
516,g0506,32,[32],32,0,-1,21
517,g0610,32,[32],32,0,-1,21
518,g0729,32,[32],32,0,-1,21
519,g0751,32,[32],32,0,-1,21
520,g0763,32,[32],32,0,-1,21
521,g0765,32,[32],32,0,-1,21
529,g0183,31,[31],31,0,-1,21
531,g0294,31,[31],31,0,-1,21
532,g0360,31,[31],31,0,-1,21
533,g0376,31,[31],31,0,-1,21
534,g0416,31,[31],31,0,-1,21
535,g0498,31,[31],31,0,-1,21
536,g0554,31,[31],31,0,-1,21
537,g0753,31,[31],31,0,-1,21
538,g0757,31,[31],31,0,-1,21
539,g0759,31,[31],31,0,-1,21
540,g0832,31,[31],31,0,-1,21
541,g0836,31,[31],31,0,-1,21
542,g0840,31,[31],31,0,-1,21
549,g0057,30,[30],30,0,-1,21
550,g0530,30,[30],30,0,-1,21
551,g0546,30,[30],30,0,-1,21
552,g0655,30,[30],30,0,-1,21
553,g0663,30,[30],30,0,-1,21
558,g0015,29,[29],29,0,-1,21
559,g0368,29,[29],29,0,-1,21
560,g0834,29,[29],29,0,-1,21
561,g0846,29,[29],29,0,-1,21
570,g0029,28,[28],28,0,-1,21
571,g0127,28,[28],28,0,-1,21
572,g0211,28,[28],28,0,-1,21
573,g0281,28,[28],28,0,-1,21
574,g0665,28,[28],28,0,-1,21
575,g0673,28,[28],28,0,-1,21
576,g0749,28,[28],28,0,-1,21
577,g0842,28,[28],28,0,-1,21
578,g0854,28,[28],28,0,-1,21
584,g0043,27,[27],27,0,-1,21
585,g0649,27,[27],27,0,-1,21
586,g0745,27,[27],27,0,-1,21
587,g0816,27,[27],27,0,-1,21
588,g0826,27,[27],27,0,-1,21
598,g0253,26,[26],26,0,-1,21
599,g0344,26,[26],26,0,-1,21
600,g0448,26,[26],26,0,-1,21
601,g0813,26,[26],26,0,-1,21
602,g0821,26,[26],26,0,-1,21
603,g0824,26,[26],26,0,-1,21
604,g0848,26,[26],26,0,-1,21
605,g0852,26,[26],26,0,-1,21
607,g0621,25,[25 19  7],51,26,-1,21
610,g0225,25,[25],25,0,-1,21
612,g0570,25,[25],25,0,-1,21
613,g0830,25,[25],25,0,-1,21
620,g0312,24,[24],24,0,-1,21
621,g0456,24,[24],24,0,-1,21
622,g0514,24,[24],24,0,-1,21
623,g0651,24,[24],24,0,-1,21
624,g0727,24,[24],24,0,-1,21
625,g0950,24,[24],24,0,-1,21
630,g0522,23,[23],23,0,-1,21
631,g0677,23,[23],23,0,-1,21
632,g0741,23,[23],23,0,-1,21
633,g0384,22,[22],22,0,-1,21
634,g0602,22,[22],22,0,-1,21
635,g0675,22,[22],22,0,-1,21
638,g0586,21,[21],21,0,-1,21
639,g0735,21,[21],21,0,-1,21
270,g0258,51,[51],51,0,-1,6
257,g0075,55,[55],55,0,-1,5
258,g0208,55,[55],55,0,-1,5
259,g0097,54,[54],54,0,-1,5
260,g0173,54,[54],54,0,-1,5
261,g0069,53,[53],53,0,-1,5
262,g0166,53,[53],53,0,-1,5
263,g0063,52,[52],52,0,-1,5
264,g0119,52,[52],52,0,-1,5
265,g0006,51,[51],51,0,-1,5
266,g0048,51,[51],51,0,-1,5
267,g0062,51,[51],51,0,-1,5
268,g0152,51,[51],51,0,-1,5
269,g0231,51,[51],51,0,-1,5
271,g0005,50,[50],50,0,-1,5
272,g0068,50,[50],50,0,-1,5
273,g0145,50,[50],50,0,-1,5
274,g0153,50,[50],50,0,-1,5
275,g0167,50,[50],50,0,-1,5
276,g0174,50,[50],50,0,-1,5
277,g0243,50,[50],50,0,-1,5
278,g0278,50,[50],50,0,-1,5
279,g0012,49,[49],49,0,-1,5
280,g0047,49,[49],49,0,-1,5
281,g0067,49,[49],49,0,-1,5
282,g0139,49,[49],49,0,-1,5
283,g0165,49,[49],49,0,-1,5
284,g0244,49,[49],49,0,-1,5
285,g0277,49,[49],49,0,-1,5
286,g0026,48,[48],48,0,-1,5
287,g0061,48,[48],48,0,-1,5
288,g0081,48,[48],48,0,-1,5
289,g0133,48,[48],48,0,-1,5
290,g0021,47,[47],47,0,-1,5
291,g0076,47,[47],47,0,-1,5
292,g0110,47,[47],47,0,-1,5
293,g0131,47,[47],47,0,-1,5
294,g0175,47,[47],47,0,-1,5
295,g0188,47,[47],47,0,-1,5
296,g0203,47,[47],47,0,-1,5
297,g0296,47,[47],47,0,-1,5
298,g0025,46,[46],46,0,-1,5
299,g0034,46,[46],46,0,-1,5
300,g0040,46,[46],46,0,-1,5
301,g0151,46,[46],46,0,-1,5
302,g0181,46,[46],46,0,-1,5
303,g0251,46,[46],46,0,-1,5
304,g0286,46,[46],46,0,-1,5
305,g0000,45,[45],45,0,-1,5
306,g0103,45,[45],45,0,-1,5
307,g0146,45,[45],45,0,-1,5
308,g0159,45,[45],45,0,-1,5
309,g0189,45,[45],45,0,-1,5
310,g0202,45,[45],45,0,-1,5
311,g0221,45,[45],45,0,-1,5
312,g0245,45,[45],45,0,-1,5
313,g0259,45,[45],45,0,-1,5
314,g0263,45,[45],45,0,-1,5
315,g0279,45,[45],45,0,-1,5
316,g0285,45,[45],45,0,-1,5
317,g0292,45,[45],45,0,-1,5
319,g0011,44,[44],44,0,-1,5
320,g0013,44,[44],44,0,-1,5
321,g0077,44,[44],44,0,-1,5
322,g0089,44,[44],44,0,-1,5
323,g0118,44,[44],44,0,-1,5
324,g0124,44,[44],44,0,-1,5
325,g0179,44,[44],44,0,-1,5
326,g0466,44,[44],44,0,-1,5
327,g0027,43,[43],43,0,-1,5
328,g0090,43,[43],43,0,-1,5
329,g0123,43,[43],43,0,-1,5
330,g0147,43,[43],43,0,-1,5
331,g0201,43,[43],43,0,-1,5
333,g0020,42,[42],42,0,-1,5
334,g0049,42,[42],42,0,-1,5
335,g0095,42,[42],42,0,-1,5
336,g0096,42,[42],42,0,-1,5
337,g0132,42,[42],42,0,-1,5
338,g0137,42,[42],42,0,-1,5
339,g0138,42,[42],42,0,-1,5
340,g0180,42,[42],42,0,-1,5
341,g0207,42,[42],42,0,-1,5
342,g0230,42,[42],42,0,-1,5
343,g0237,42,[42],42,0,-1,5
344,g0250,42,[42],42,0,-1,5
345,g0273,42,[42],42,0,-1,5
346,g0055,41,[41],41,0,-1,5
347,g0161,41,[41],41,0,-1,5
348,g0187,41,[41],41,0,-1,5
349,g0217,41,[41],41,0,-1,5
350,g0222,41,[41],41,0,-1,5
355,g0007,40,[40],40,0,-1,5
356,g0019,40,[40],40,0,-1,5
357,g0033,40,[40],40,0,-1,5
358,g0039,40,[40],40,0,-1,5
359,g0041,40,[40],40,0,-1,5
360,g0053,40,[40],40,0,-1,5
361,g0195,40,[40],40,0,-1,5
362,g0291,40,[40],40,0,-1,5
368,g0082,39,[39],39,0,-1,5
369,g0104,39,[39],39,0,-1,5
370,g0109,39,[39],39,0,-1,5
371,g0117,39,[39],39,0,-1,5
372,g0193,39,[39],39,0,-1,5
373,g0194,39,[39],39,0,-1,5
374,g0215,39,[39],39,0,-1,5
375,g0229,39,[39],39,0,-1,5
384,g0091,38,[38],38,0,-1,5
385,g0111,38,[38],38,0,-1,5
386,g0125,38,[38],38,0,-1,5
387,g0160,38,[38],38,0,-1,5
388,g0209,38,[38],38,0,-1,5
389,g0265,38,[38],38,0,-1,5
400,g0083,37,[37],37,0,-1,5
402,g0223,37,[37],37,0,-1,5
403,g0235,37,[37],37,0,-1,5
418,g0054,36,[36],36,0,-1,5
441,g0249,35,[35],35,0,-1,5
461,g0035,34,[34],34,0,-1,5
463,g0216,34,[34],34,0,-1,5
464,g0236,34,[34],34,0,-1,5
486,g0105,33,[33],33,0,-1,5
487,g0271,33,[33],33,0,-1,5
512,g0287,32,[32],32,0,-1,5
530,g0272,31,[31],31,0,-1,5
164,g0617,70,[70],70,0,-1,4
351,g0264,41,[41],41,0,-1,4
157,g0615,71,[71],71,0,-1,3
220,g5549,65,[65],65,0,-1,3
227,g5907,64,[64],64,0,-1,3
237,g5952,62,[62],62,0,-1,3
247,g0616,59,[59],59,0,-1,3
130,g2849,80,[80],80,0,-1,2
131,g2309,77,[77],77,0,-1,2
132,g2489,77,[77],77,0,-1,2
133,g6222,77,[77],77,0,-1,2
134,g1679,75,[75],75,0,-1,2
135,g2219,75,[75],75,0,-1,2
136,g3209,75,[75],75,0,-1,2
137,g1319,74,[74],74,0,-1,2
138,g2264,74,[74],74,0,-1,2
139,g3344,74,[74],74,0,-1,2
140,g4109,74,[74],74,0,-1,2
141,g5459,74,[74],74,0,-1,2
142,g1724,73,[73],73,0,-1,2
143,g1859,73,[73],73,0,-1,2
144,g2759,73,[73],73,0,-1,2
145,g5234,73,[73],73,0,-1,2
146,g6312,73,[73],73,0,-1,2
147,g1229,72,[72],72,0,-1,2
148,g3029,72,[72],72,0,-1,2
149,g3749,72,[72],72,0,-1,2
150,g4199,72,[72],72,0,-1,2
151,g4469,72,[72],72,0,-1,2
152,g4874,72,[72],72,0,-1,2
153,g5009,72,[72],72,0,-1,2
154,g5054,72,[72],72,0,-1,2
155,g6177,72,[72],72,0,-1,2
156,g6267,72,[72],72,0,-1,2
158,g1814,71,[71],71,0,-1,2
159,g2444,71,[71],71,0,-1,2
160,g3794,71,[71],71,0,-1,2
161,g4694,71,[71],71,0,-1,2
162,g4784,71,[71],71,0,-1,2
163,g5414,71,[71],71,0,-1,2
165,g1454,70,[70],70,0,-1,2
166,g4244,70,[70],70,0,-1,2
167,g4379,70,[70],70,0,-1,2
168,g4559,70,[70],70,0,-1,2
169,g5324,70,[70],70,0,-1,2
170,g5862,70,[70],70,0,-1,2
171,g0467,69,[69],69,0,-1,2
172,g0679,69,[69],69,0,-1,2
173,g1137,69,[69],69,0,-1,2
174,g1409,69,[69],69,0,-1,2
175,g1634,69,[69],69,0,-1,2
176,g2804,69,[69],69,0,-1,2
177,g3299,69,[69],69,0,-1,2
178,g4514,69,[69],69,0,-1,2
179,g5685,69,[69],69,0,-1,2
180,g0002,68,[68],68,0,-1,2
181,g0856,68,[68],68,0,-1,2
182,g1045,68,[68],68,0,-1,2
183,g1499,68,[68],68,0,-1,2
184,g1589,68,[68],68,0,-1,2
185,g2534,68,[68],68,0,-1,2
186,g3164,68,[68],68,0,-1,2
187,g4154,68,[68],68,0,-1,2
188,g4829,68,[68],68,0,-1,2
189,g4919,68,[68],68,0,-1,2
190,g5099,68,[68],68,0,-1,2
191,g0767,67,[67],67,0,-1,2
192,g1183,67,[67],67,0,-1,2
193,g1364,67,[67],67,0,-1,2
194,g1769,67,[67],67,0,-1,2
195,g2399,67,[67],67,0,-1,2
196,g2714,67,[67],67,0,-1,2
197,g3254,67,[67],67,0,-1,2
198,g3524,67,[67],67,0,-1,2
199,g3569,67,[67],67,0,-1,2
200,g4739,67,[67],67,0,-1,2
201,g5189,67,[67],67,0,-1,2
202,g5279,67,[67],67,0,-1,2
203,g5504,67,[67],67,0,-1,2
204,g5639,67,[67],67,0,-1,2
205,g1904,66,[66],66,0,-1,2
206,g2354,66,[66],66,0,-1,2
207,g2579,66,[66],66,0,-1,2
208,g2894,66,[66],66,0,-1,2
209,g3479,66,[66],66,0,-1,2
210,g4334,66,[66],66,0,-1,2
211,g5997,66,[66],66,0,-1,2
212,g0999,65,[65],65,0,-1,2
213,g2174,65,[65],65,0,-1,2
214,g3074,65,[65],65,0,-1,2
215,g3614,65,[65],65,0,-1,2
216,g3839,65,[65],65,0,-1,2
217,g3884,65,[65],65,0,-1,2
218,g3974,65,[65],65,0,-1,2
219,g5369,65,[65],65,0,-1,2
221,g0001,64,[64],64,0,-1,2
222,g0952,64,[64],64,0,-1,2
223,g2129,64,[64],64,0,-1,2
224,g3119,64,[64],64,0,-1,2
225,g4064,64,[64],64,0,-1,2
226,g5144,64,[64],64,0,-1,2
228,g0904,63,[63],63,0,-1,2
229,g1544,63,[63],63,0,-1,2
230,g3434,63,[63],63,0,-1,2
231,g4424,63,[63],63,0,-1,2
232,g6042,63,[63],63,0,-1,2
233,g1091,62,[62],62,0,-1,2
234,g1994,62,[62],62,0,-1,2
235,g2984,62,[62],62,0,-1,2
236,g3704,62,[62],62,0,-1,2
238,g2039,61,[61],61,0,-1,2
239,g2939,61,[61],61,0,-1,2
240,g3389,61,[61],61,0,-1,2
241,g3659,61,[61],61,0,-1,2
242,g3929,61,[61],61,0,-1,2
243,g4019,61,[61],61,0,-1,2
244,g4649,61,[61],61,0,-1,2
245,g0297,60,[60],60,0,-1,2
246,g2669,60,[60],60,0,-1,2
248,g1274,59,[59],59,0,-1,2
249,g4964,59,[59],59,0,-1,2
250,g6132,59,[59],59,0,-1,2
251,g1949,58,[58],58,0,-1,2
252,g2084,58,[58],58,0,-1,2
253,g4289,58,[58],58,0,-1,2
254,g2624,56,[56],56,0,-1,2
255,g4604,56,[56],56,0,-1,2
256,g6087,56,[56],56,0,-1,2
129,g5683,80,[80 28 13],121,41,-1,1
640,g6265,11,[11  8  1],20,9,-1,1
641,g3747,10,[10  7  1],18,8,-1,1
644,g1088,9,[9 8],17,8,-1,1
645,g0900,9,[9 7],16,7,-1,1
646,g1632,9,[9 6 1],16,7,-1,1
649,g2082,8,[8 5 3],16,8,-1,1
650,g3657,8,[8 7 1],16,8,-1,1
651,g3792,8,[8 6 2],16,8,-1,1
652,g4422,8,[8 7 1],16,8,-1,1
653,g5950,8,[8 6 2],16,8,-1,1
656,g1134,8,[8 6 1],15,7,-1,1
657,g4017,8,[8 6 1],15,7,-1,1
660,g5905,8,[8 5 1],14,6,-1,1
661,g6175,8,[8 5 1],14,6,-1,1
662,g6399,8,[8 3],14,6,-1,1
664,g5772,8,[8 4],12,4,-1,1
666,g1272,7,[7 5 1],13,6,-1,1
667,g1812,7,[7 4 2],13,6,-1,1
668,g5052,7,[7 6],13,6,-1,1
672,g3072,7,[7 5],12,5,-1,1
673,g4782,7,[7 5],12,5,-1,1
674,g0635,7,[7 3],10,3,-1,1
677,g3432,6,[6 4 2],12,6,-1,1
678,g5682,6,[6],12,6,-1,1
679,g5860,6,[6],12,6,-1,1
684,g1407,6,[6 5],11,5,-1,1
685,g1677,6,[6 5],11,5,-1,1
686,g2037,6,[6 5],11,5,-1,1
687,g2757,6,[6 5],11,5,-1,1
688,g3522,6,[6 5],11,5,-1,1
689,g1226,6,[6 4],10,4,-1,1
690,g2172,6,[6 4],10,4,-1,1
691,g5592,6,[6 4],10,4,-1,1
693,g2127,6,[6 3],9,3,-1,1
694,g2217,6,[6 3],9,3,-1,1
695,g3342,6,[6 3],9,3,-1,1
696,g5367,6,[6 3],9,3,-1,1
707,g1042,5,[5 4 1],10,5,-1,1
708,g1722,5,[5],10,5,-1,1
709,g1902,5,[5],10,5,-1,1
710,g2802,5,[5],10,5,-1,1
711,g4377,5,[5 4 1],10,5,-1,1
712,g4737,5,[5],10,5,-1,1
713,g4872,5,[5 4 1],10,5,-1,1
714,g5412,5,[5],10,5,-1,1
715,g5728,5,[5],10,5,-1,1
716,g0290,5,[5 4],9,4,-1,1
719,g0462,5,[5 4],9,4,-1,1
723,g2262,5,[5 4],9,4,-1,1
724,g3567,5,[5 2],9,4,-1,1
730,g3882,5,[5 3],8,3,-1,1
731,g4287,5,[5 3],8,3,-1,1
732,g4827,5,[5 3],8,3,-1,1
733,g5232,5,[5 3],8,3,-1,1
734,g5502,5,[5 3],8,3,-1,1
735,g3927,5,[5 1],7,2,-1,1
736,g4557,5,[5 1],7,2,-1,1
751,g0723,4,[4],8,4,-1,1
752,g0948,4,[4],8,4,-1,1
753,g1857,4,[4],8,4,-1,1
754,g2577,4,[4],8,4,-1,1
755,g2712,4,[4 3 1],8,4,-1,1
756,g2847,4,[4 3 1],8,4,-1,1
757,g2892,4,[4 3 1],8,4,-1,1
758,g2982,4,[4],8,4,-1,1
759,g3027,4,[4 3 1],8,4,-1,1
760,g3117,4,[4],8,4,-1,1
761,g3252,4,[4],8,4,-1,1
762,g3297,4,[4 2],8,4,-1,1
763,g3387,4,[4 3 1],8,4,-1,1
764,g4107,4,[4],8,4,-1,1
765,g4242,4,[4],8,4,-1,1
766,g4332,4,[4],8,4,-1,1
767,g4602,4,[4],8,4,-1,1
768,g6040,4,[4],8,4,-1,1
769,g6220,4,[4 3 1],8,4,-1,1
780,g1947,4,[4 3],7,3,-1,1
781,g2442,4,[4 2 1],7,3,-1,1
782,g2622,4,[4 2 1],7,3,-1,1
783,g4152,4,[4 3],7,3,-1,1
784,g5187,4,[4 3],7,3,-1,1
785,g6085,4,[4 3],7,3,-1,1
791,g3612,4,[4 2],6,2,-1,1
806,g1362,3,[3],6,3,-1,1
807,g1767,3,[3],6,3,-1,1
808,g1992,3,[3],6,3,-1,1
809,g2352,3,[3],6,3,-1,1
810,g2532,3,[3],6,3,-1,1
811,g3837,3,[3],6,3,-1,1
812,g4062,3,[3],6,3,-1,1
813,g4512,3,[3 2 1],6,3,-1,1
814,g4647,3,[3],6,3,-1,1
815,g4917,3,[3 2 1],6,3,-1,1
816,g4962,3,[3],6,3,-1,1
817,g5097,3,[3],6,3,-1,1
818,g5457,3,[3],6,3,-1,1
819,g6130,3,[3],6,3,-1,1
832,g1452,3,[3 1],5,2,-1,1
833,g1497,3,[3 2],5,2,-1,1
834,g1587,3,[3 1],5,2,-1,1
835,g2937,3,[3 2],5,2,-1,1
836,g3162,3,[3 2],5,2,-1,1
837,g3477,3,[3 2],5,2,-1,1
838,g3972,3,[3 2],5,2,-1,1
839,g4692,3,[3 2],5,2,-1,1
840,g5277,3,[3 2],5,2,-1,1
842,g5322,3,[3 1],4,1,-1,1
845,g5637,2,[2 1],5,3,-1,1
856,g2307,2,[2],4,2,-1,1
857,g2487,2,[2],4,2,-1,1
858,g2667,2,[2],4,2,-1,1
859,g5547,2,[2],4,2,-1,1
860,g5816,2,[2],4,2,-1,1
861,g6310,2,[2],4,2,-1,1
866,g0811,2,[2 1],3,1,-1,1
867,g1180,2,[2 1],3,1,-1,1
868,g1317,2,[2 1],3,1,-1,1
869,g1542,2,[2 1],3,1,-1,1
870,g3207,2,[2 1],3,1,-1,1
871,g5142,2,[2 1],3,1,-1,1
876,g5007,2,[2],2,0,-1,1
884,g0996,1,[1],2,1,-1,1
887,g2397,1,[1],2,1,-1,1
888,g3702,1,[1],2,1,-1,1
892,g5995,1,[1],2,1,-1,1
902,g4197,1,[1],1,0,-1,1
903,g4467,1,[1],1,0,-1,1
904,g6355,1,[1],1,0,-1,1
642,g0184,9,[9 6 2 1],18,9,-2,23
