,logic_gate,max,unique,sum,sum-max,Deep,Fanouts
95,g011,94,[94 84 39 35 10],262,168,-3,2
97,g022,94,[94 78 39 30  9],250,156,-3,2
99,g016,94,[94 75 31 24 20],244,150,-3,2
101,g002,94,[94 70 26 23 21],234,140,-3,2
109,g032,93,[93 82 39 33 10],257,164,-3,2
113,g026,93,[93 67 28 23 16],227,134,-3,2
105,g133,94,[94 27  7],135,41,-3,1
114,g132,93,[93 27 20  5],145,52,-3,1
116,g134,90,[90 58 22  8],178,88,-3,1
117,g135,90,[90 27  7],124,34,-3,1
136,g045,81,[81 28 21  9],139,58,-3,1
137,g047,80,[80 45 20  8],153,73,-3,1
145,g041,77,[77 28  7],112,35,-3,1
147,g043,75,[75 28  7],117,42,-3,1
161,g131,47,[47 38 17 13  8],123,76,-4,3
167,g023,32,[32 27 10  9  8],86,54,-4,3
66,g080,104,[104  81  35  24  22],266,162,-4,1
67,g077,104,[104  80  39  22  19],264,160,-4,1
68,g076,104,[104  77  27  23],258,154,-4,1
70,g079,104,[104  16],120,16,-4,1
74,g084,99,[99 81 35 23],261,162,-4,1
75,g034,99,[99 80 27 26],259,160,-4,1
76,g059,99,[99 79 31 25 23],257,158,-4,1
77,g049,99,[99 78 27 24],255,156,-4,1
78,g087,99,[99 78 33 23 22],255,156,-4,1
80,g050,99,[99 76 38 22 16],251,152,-4,1
81,g083,99,[99 75 32 25 18],249,150,-4,1
82,g035,99,[99 74 30 27 17],247,148,-4,1
84,g038,99,[99 68 26 25 17],235,136,-4,1
86,g037,99,[99 23],122,23,-4,1
87,g086,99,[99 21],120,21,-4,1
88,g052,99,[99 16],115,16,-4,1
90,g063,98,[98 77 32 23 22],252,154,-4,1
91,g062,98,[98 76 30 29 17],250,152,-4,1
92,g072,98,[98 73 27 24 22],244,146,-4,1
94,g065,98,[98 18],116,18,-4,1
96,g021,94,[94 80 29 26 25],254,160,-4,1
98,g001,94,[94 76 31 27 18],246,152,-4,1
100,g000,94,[94 73 28 23 22],240,146,-4,1
102,g014,94,[94 69 30 20 19],232,138,-4,1
103,g010,94,[94 66 27 21 18],226,132,-4,1
104,g015,94,[94 66 23 22 21],226,132,-4,1
107,g003,94,[94 26],120,26,-4,1
108,g017,94,[94 16],110,16,-4,1
110,g024,93,[93 75 39 21 15],243,150,-4,1
111,g031,93,[93 68 28 22 18],229,136,-4,1
112,g025,93,[93 67 25 23 19],227,134,-4,1
115,g027,93,[93 14],107,14,-4,1
118,g068,89,[89 68 28 25 15],225,136,-5,2
122,g055,87,[87 69 28 26 15],225,138,-5,2
125,g071,87,[87 64 28 26 10],215,128,-5,2
129,g058,85,[85 59 23 19 17],203,118,-5,2
132,g006,81,[81 62 24 14],205,124,-5,2
134,g009,81,[81 59 23 21 15],199,118,-5,2
143,g020,77,[77 57 21 15],191,114,-5,2
144,g030,77,[77 56 22 18 16],189,112,-5,2
119,g067,89,[89 67 26 21 20],223,134,-6,1
120,g066,89,[89 66 30 21 15],221,132,-6,1
121,g053,87,[87 70 25 24 21],227,140,-6,1
123,g069,87,[87 69 32 20 17],225,138,-6,1
124,g070,87,[87 69 27 24 18],225,138,-6,1
126,g054,87,[87 54 21 12],195,108,-6,1
127,g056,85,[85 67 27 22 18],219,134,-6,1
128,g057,85,[85 67 24 19],219,134,-6,1
130,g004,81,[81 68 25 23 20],217,136,-6,1
131,g005,81,[81 63 24 20 19],207,126,-6,1
133,g007,81,[81 61 28 17 16],203,122,-6,1
135,g008,81,[81 53 25 16 12],187,106,-6,1
139,g018,77,[77 63 22 19],203,126,-6,1
140,g029,77,[77 61 23 22 16],199,122,-6,1
141,g028,77,[77 60 29 17 14],197,120,-6,1
142,g019,77,[77 59 24 20 15],195,118,-6,1
