,logic_gate,max,unique,sum,sum-max,Deep,Fanouts
136,g047,100,[100   6],106,6,0,1
137,g050,100,[100   6],106,6,0,1
138,g051,100,[100   6],106,6,0,1
139,g052,100,[100   6],106,6,0,1
140,g053,100,[100   6],106,6,0,1
141,g055,100,[100   6],106,6,0,1
142,g093,100,[100   6],106,6,0,1
143,g195,100,[100   6],106,6,0,1
144,g203,100,[100   6],106,6,0,1
145,g205,100,[100   6],106,6,0,1
146,g206,100,[100   6],106,6,0,1
147,g209,100,[100   6],106,6,0,1
148,g246,100,[100   6],106,6,0,1
149,g248,100,[100   6],106,6,0,1
150,g249,100,[100   6],106,6,0,1
151,g251,100,[100   6],106,6,0,1
152,g252,100,[100   6],106,6,0,1
153,g255,100,[100   6],106,6,0,1
154,g256,100,[100   6],106,6,0,1
155,g258,100,[100   6],106,6,0,1
156,g259,100,[100   6],106,6,0,1
157,g260,100,[100   6],106,6,0,1
158,g261,100,[100   6],106,6,0,1
159,g263,100,[100   6],106,6,0,1
160,g264,100,[100   6],106,6,0,1
161,g265,100,[100   6],106,6,0,1
162,g270,100,[100   6],106,6,0,1
163,g271,100,[100   6],106,6,0,1
164,g273,100,[100   6],106,6,0,1
165,g274,100,[100   6],106,6,0,1
166,g275,100,[100   6],106,6,0,1
167,g276,100,[100   6],106,6,0,1
168,g278,100,[100   6],106,6,0,1
169,g049,100,[100   5],105,5,0,1
170,g056,100,[100   5],105,5,0,1
171,g058,100,[100   5],105,5,0,1
172,g060,100,[100   5],105,5,0,1
173,g061,100,[100   5],105,5,0,1
174,g062,100,[100   5],105,5,0,1
175,g063,100,[100   5],105,5,0,1
176,g065,100,[100   5],105,5,0,1
177,g067,100,[100   5],105,5,0,1
178,g068,100,[100   5],105,5,0,1
179,g069,100,[100   5],105,5,0,1
180,g070,100,[100   5],105,5,0,1
181,g072,100,[100   5],105,5,0,1
182,g073,100,[100   5],105,5,0,1
183,g202,100,[100   5],105,5,0,1
184,g229,100,[100   5],105,5,0,1
185,g230,100,[100   5],105,5,0,1
186,g231,100,[100   5],105,5,0,1
187,g232,100,[100   5],105,5,0,1
188,g233,100,[100   5],105,5,0,1
189,g234,100,[100   5],105,5,0,1
190,g238,100,[100   5],105,5,0,1
191,g239,100,[100   5],105,5,0,1
192,g240,100,[100   5],105,5,0,1
193,g242,100,[100   5],105,5,0,1
194,g243,100,[100   5],105,5,0,1
195,g247,100,[100   5],105,5,0,1
196,g253,100,[100   5],105,5,0,1
197,g254,100,[100   5],105,5,0,1
198,g257,100,[100   5],105,5,0,1
199,g266,100,[100   5],105,5,0,1
200,g267,100,[100   5],105,5,0,1
201,g268,100,[100   5],105,5,0,1
202,g269,100,[100   5],105,5,0,1
203,g272,100,[100   5],105,5,0,1
204,g277,100,[100   5],105,5,0,1
205,g019,100,[100   4],104,4,0,1
206,g027,100,[100   4],104,4,0,1
207,g033,100,[100   4],104,4,0,1
208,g035,100,[100   4],104,4,0,1
209,g048,100,[100   4],104,4,0,1
210,g054,100,[100   4],104,4,0,1
211,g064,100,[100   4],104,4,0,1
212,g066,100,[100   4],104,4,0,1
213,g071,100,[100   4],104,4,0,1
214,g075,100,[100   4],104,4,0,1
215,g077,100,[100   4],104,4,0,1
216,g078,100,[100   4],104,4,0,1
217,g079,100,[100   4],104,4,0,1
218,g080,100,[100   4],104,4,0,1
219,g082,100,[100   4],104,4,0,1
220,g083,100,[100   4],104,4,0,1
221,g084,100,[100   4],104,4,0,1
222,g085,100,[100   4],104,4,0,1
223,g088,100,[100   4],104,4,0,1
224,g089,100,[100   4],104,4,0,1
225,g090,100,[100   4],104,4,0,1
226,g109,100,[100   4],104,4,0,1
227,g110,100,[100   4],104,4,0,1
228,g112,100,[100   4],104,4,0,1
229,g113,100,[100   4],104,4,0,1
230,g114,100,[100   4],104,4,0,1
231,g115,100,[100   4],104,4,0,1
232,g116,100,[100   4],104,4,0,1
233,g117,100,[100   4],104,4,0,1
234,g121,100,[100   4],104,4,0,1
235,g122,100,[100   4],104,4,0,1
236,g123,100,[100   4],104,4,0,1
237,g124,100,[100   4],104,4,0,1
238,g126,100,[100   4],104,4,0,1
239,g127,100,[100   4],104,4,0,1
240,g128,100,[100   4],104,4,0,1
241,g129,100,[100   4],104,4,0,1
242,g131,100,[100   4],104,4,0,1
243,g132,100,[100   4],104,4,0,1
244,g133,100,[100   4],104,4,0,1
245,g135,100,[100   4],104,4,0,1
246,g137,100,[100   4],104,4,0,1
247,g138,100,[100   4],104,4,0,1
248,g139,100,[100   4],104,4,0,1
249,g140,100,[100   4],104,4,0,1
250,g141,100,[100   4],104,4,0,1
251,g160,100,[100   4],104,4,0,1
252,g161,100,[100   4],104,4,0,1
253,g162,100,[100   4],104,4,0,1
254,g163,100,[100   4],104,4,0,1
255,g166,100,[100   4],104,4,0,1
256,g167,100,[100   4],104,4,0,1
257,g168,100,[100   4],104,4,0,1
258,g169,100,[100   4],104,4,0,1
259,g172,100,[100   4],104,4,0,1
260,g173,100,[100   4],104,4,0,1
261,g174,100,[100   4],104,4,0,1
262,g175,100,[100   4],104,4,0,1
263,g235,100,[100   4],104,4,0,1
264,g236,100,[100   4],104,4,0,1
265,g237,100,[100   4],104,4,0,1
266,g241,100,[100   4],104,4,0,1
267,g244,100,[100   4],104,4,0,1
268,g250,100,[100   4],104,4,0,1
269,g005,100,[100   3],103,3,0,1
270,g015,100,[100   3],103,3,0,1
271,g039,100,[100   3],103,3,0,1
272,g059,100,[100   3],103,3,0,1
273,g076,100,[100   3],103,3,0,1
274,g081,100,[100   3],103,3,0,1
275,g086,100,[100   3],103,3,0,1
276,g087,100,[100   3],103,3,0,1
277,g111,100,[100   3],103,3,0,1
278,g118,100,[100   3],103,3,0,1
279,g119,100,[100   3],103,3,0,1
280,g120,100,[100   3],103,3,0,1
281,g130,100,[100   3],103,3,0,1
282,g134,100,[100   3],103,3,0,1
283,g164,100,[100   3],103,3,0,1
284,g165,100,[100   3],103,3,0,1
285,g170,100,[100   3],103,3,0,1
286,g171,100,[100   3],103,3,0,1
287,g136,100,[100   2],102,2,0,1
0,g004,100,[100  47  21   9],277,177,-1,16
1,g159,100,[100  44  17   1],262,162,-1,16
2,g038,100,[100  47  24   9],180,80,-1,16
3,g014,100,[100  47  23   8],178,78,-1,16
4,g074,100,[100  44  23  11],178,78,-1,16
5,g125,100,[100  48  24   6],178,78,-1,16
6,g228,100,[100  47  19   9],175,75,-1,16
7,g026,100,[100  46  20   8],174,74,-1,16
8,g108,100,[100  48  20   6],174,74,-1,16
9,g032,100,[100  45  18  10],173,73,-1,16
10,g057,100,[100  43  22   7],172,72,-1,16
11,g262,100,[100  46  22   4],172,72,-1,16
12,g003,100,[100  47  20   4],171,71,-1,16
13,g036,100,[100  43  20   8],171,71,-1,16
14,g142,100,[100  43  19   9],171,71,-1,16
15,g279,100,[100  43  19   9],171,71,-1,16
16,g012,100,[100  43  19   8],170,70,-1,16
17,g018,100,[100  46  19   4],169,69,-1,16
18,g034,100,[100  46  19   4],169,69,-1,16
19,g020,100,[100  42  19   7],168,68,-1,16
20,g245,100,[100  46  18   4],168,68,-1,16
21,g028,100,[100  42  18   7],167,67,-1,16
22,g040,100,[100  42  15  10],167,67,-1,16
23,g194,100,[100  41  20   5],166,66,-1,16
24,g030,100,[100  42  18   3],163,63,-1,16
25,g091,100,[100  43  15   5],163,63,-1,16
26,g009,100,[100  42  16   4],162,62,-1,16
27,g022,100,[100  41  18   3],162,62,-1,16
28,g024,100,[100  41  15   3],159,59,-1,16
29,g016,100,[100  40  13   5],158,58,-1,16
30,g211,100,[100  37  16   4],157,57,-1,16
31,g177,100,[100  38  11   6],155,55,-1,16
288,g176,95,[95],95,0,-2,7
289,g002,91,[91],91,0,-2,7
290,g006,90,[90],90,0,-2,7
291,g001,89,[89],89,0,-2,7
292,g011,89,[89],89,0,-2,7
293,g008,88,[88],88,0,-2,7
294,g007,87,[87],87,0,-2,7
295,g000,86,[86],86,0,-2,7
