,logic_gate,max,unique,sum,sum-max,Deep,Fanouts
134,g016,256,[256],256,0,-3,13
281,g277,123,[123],123,0,-3,12
85,g375,299,[299 288 149 135   4],875,576,-3,9
284,g283,121,[121  92  28  26   2   1],391,270,-3,8
282,g349,123,[123],123,0,-3,6
61,g337,339,[339 160 141],640,301,-3,5
114,g400,272,[272 270 139 129   2],812,540,-3,5
251,g299,140,[140  50  15],205,65,-3,5
295,g297,114,[114  36   7],157,43,-3,5
296,g347,114,[114  23],137,23,-3,5
59,g609,343,[343 181  68],935,592,-3,4
63,g608,337,[337 181  68  22],608,271,-3,4
102,g338,288,[288],288,0,-3,4
107,g083,281,[281 108  48  25],462,181,-3,4
240,g263,149,[149],149,0,-3,4
330,g064,91,[91],91,0,-3,4
34,g611,400,[400 138  47],585,185,-3,3
57,g169,346,[346  42],388,42,-3,3
67,g149,320,[320 116  49  28],513,193,-3,3
80,g125,304,[304  32],640,336,-3,3
103,g108,286,[286  95  48  23],452,166,-3,3
149,g486,254,[254 106  20],380,126,-3,3
163,g540,247,[247  38  20  17],322,75,-3,3
172,g239,236,[236  42  28],306,70,-3,3
246,g536,144,[144 123],267,123,-3,3
266,g528,129,[129 126  66  60],381,252,-3,3
297,g334,112,[112   9],121,9,-3,3
56,g615,346,[346 269 104 102  63],884,538,-3,2
68,g140,319,[319 144  36],499,180,-3,2
73,g142,310,[310 138  28],476,166,-3,2
109,g381,278,[278  85   5],368,90,-3,2
135,g246,255,[255 114  44],413,158,-3,2
148,g069,254,[254 109  35],398,144,-3,2
152,g071,251,[251 119  31],401,150,-3,2
153,g199,251,[251  55  28],334,83,-3,2
154,g409,249,[249 221 125  93   3],691,442,-3,2
162,g171,247,[247  99  52  51],449,202,-3,2
165,g128,246,[246 101  54],647,401,-3,2
173,g253,235,[235  22],492,257,-3,2
174,g264,235,[235 114  49  18],416,181,-3,2
188,g218,225,[225  41  25],291,66,-3,2
223,g287,169,[169  67  31  11],278,109,-3,2
231,g614,158,[158],158,0,-3,2
303,g365,107,[107  41],148,41,-3,2
320,g251,99,[99  8],107,8,-3,2
347,g335,81,[81],81,0,-3,2
545,g505,15,[15 11],26,11,-3,2
71,g266,315,[315   6],321,6,-3,1
82,g437,304,[304   8],312,8,-3,1
97,g272,291,[291  51],342,51,-3,1
98,g273,291,[291   6],297,6,-3,1
111,g595,277,[277 159  29],465,188,-3,1
124,g390,265,[265  20],285,20,-3,1
131,g523,258,[258 111  37  27  21],454,196,-3,1
137,g410,254,[254 228  96  95  37],710,456,-3,1
143,g495,254,[254  89],597,343,-3,1
158,g221,248,[248 102  37],635,387,-3,1
160,g572,248,[248  99  35  29  13],424,176,-3,1
176,g579,233,[233 121  99  22],475,242,-3,1
195,g205,212,[212  50  47],309,97,-3,1
235,g204,153,[153  52],410,257,-3,1
271,g378,127,[127 125 104  20   1],377,250,-3,1
308,g020,105,[105  45  12   9   7],178,73,-3,1
312,g364,103,[103  15  13],131,28,-3,1
315,g336,101,[101  13   6],120,19,-3,1
333,g015,89,[89 38 16 13  4],160,71,-3,1
371,g461,64,[64 22 13  2  1],102,38,-3,1
372,g482,64,[64 28  6],98,34,-3,1
373,g327,64,[64 21  5],90,26,-3,1
375,g457,64,[64 19  4],87,23,-3,1
376,g480,64,[64 14  3],81,17,-3,1
512,g549,20,[20  3],23,3,-3,1
517,g576,19,[19  6],25,6,-3,1
594,g503,7,[7 2 1],10,3,-3,1
599,g502,5,[5 4],19,14,-3,1
609,g416,3,[3],3,0,-3,1
612,g552,2,[2 1],4,2,-3,1
616,g548,2,[2],2,0,-3,1
123,g372,265,[265 159 155   2],583,318,-4,11
54,g043,358,[358  96],454,96,-4,9
133,g074,257,[257],257,0,-4,7
190,g114,223,[223  58  20  17  15],333,110,-4,6
206,g084,199,[199],199,0,-4,5
129,g157,260,[260  79  19  11],388,128,-4,4
199,g210,208,[208  74  21  17   8],328,120,-4,4
205,g499,200,[200  85  74],359,159,-4,4
244,g501,145,[145  30  29],204,59,-4,4
385,g331,59,[59 24 10],103,44,-4,4
419,g332,43,[43 13],56,13,-4,4
132,g389,257,[257  93  51  19  13],433,176,-4,3
192,g491,220,[220 105  87],412,192,-4,3
200,g383,207,[207 102  99   9],417,210,-4,3
209,g133,194,[194  43  27  18  10],292,98,-4,3
226,g494,165,[165  44   1],210,45,-4,3
232,g055,156,[156  63  59  34  10],322,166,-4,3
253,g226,139,[139  48  12  10],219,80,-4,3
256,g202,136,[136  39  15   9   7],206,70,-4,3
259,g139,133,[133  18   5],156,23,-4,3
283,g141,122,[122  13   8],265,143,-4,3
307,g068,105,[105  30   4],244,139,-4,3
323,g070,98,[98 40  5],143,45,-4,3
328,g508,95,[95],95,0,-4,3
429,g433,37,[37],37,0,-4,3
535,g012,17,[17],17,0,-4,3
556,g497,13,[13  5  1],32,19,-4,3
108,g527,280,[280  20],300,20,-4,2
112,g121,277,[277 114  20],411,134,-4,2
115,g124,272,[272 131  35],438,166,-4,2
150,g105,253,[253  40],546,293,-4,2
151,g103,251,[251 110  23],635,384,-4,2
170,g543,242,[242 102  20],364,122,-4,2
207,g380,194,[194 170  28],586,392,-4,2
247,g181,144,[144  43  17  14   9],227,83,-4,2
252,g147,140,[140  29  15  12   7],203,63,-4,2
262,g377,131,[131   6],137,6,-4,2
263,g376,130,[130  49  26   2],337,207,-4,2
287,g166,120,[120   8],128,8,-4,2
300,g232,108,[108  32   1],141,33,-4,2
306,g238,106,[106  51  47],204,98,-4,2
309,g217,104,[104  46  43],297,193,-4,2
313,g192,102,[102  33   3],138,36,-4,2
318,g216,99,[99 31  2],132,33,-4,2
322,g198,98,[98 42 40],180,82,-4,2
324,g203,98,[98  4],102,4,-4,2
377,g013,64,[64],64,0,-4,2
459,g017,27,[27],27,0,-4,2
541,g546,16,[16  2  1],19,3,-4,2
553,g547,14,[14  7  1],22,8,-4,2
585,g542,9,[9 7],25,16,-4,2
76,g167,307,[307 130  29],466,159,-4,1
81,g168,304,[304 249  65   9],627,323,-4,1
88,g374,299,[299  16],315,16,-4,1
100,g436,290,[290 109  31  21],451,161,-4,1
101,g342,290,[290   4],294,4,-4,1
116,g399,272,[272   4],276,4,-4,1
155,g408,249,[249 212  91  90  31],673,424,-4,1
156,g401,249,[249  78  51   6],633,384,-4,1
167,g594,245,[245  93  37  27],429,184,-4,1
179,g578,233,[233  92],325,92,-4,1
196,g148,212,[212  53  42],307,95,-4,1
212,g107,190,[190  48  43],281,91,-4,1
214,g082,189,[189  47  33],269,80,-4,1
215,g538,189,[189  38  15],242,53,-4,1
230,g539,161,[161  38   3],202,41,-4,1
233,g143,155,[155  43],241,86,-4,1
239,g126,151,[151  49],249,98,-4,1
243,g127,145,[145  55],255,110,-4,1
245,g170,144,[144  44  41],373,229,-4,1
248,g106,143,[143  47],380,237,-4,1
258,g220,133,[133  40   3],176,43,-4,1
260,g244,132,[132  51  47],230,98,-4,1
265,g243,130,[130  39  11  10   8],198,68,-4,1
267,g219,129,[129  49  46],353,224,-4,1
273,g245,127,[127  39   6],172,45,-4,1
277,g073,125,[125  48],221,96,-4,1
321,g610,99,[99],99,0,-4,1
360,g418,72,[72 28],100,28,-4,1
367,g571,64,[64 26 16  7  2],115,51,-4,1
374,g522,64,[64 17  7],88,24,-4,1
378,g537,62,[62 22 14  2],100,38,-4,1
389,g333,58,[58 19  5  4],86,28,-4,1
392,g481,57,[57 23 14],94,37,-4,1
394,g014,57,[57 14 10  8],89,32,-4,1
395,g019,56,[56 14 12 11],93,37,-4,1
399,g363,51,[51 19  7  4],132,81,-4,1
402,g357,49,[49 18  6  2],124,75,-4,1
404,g456,49,[49 20  8  3],80,31,-4,1
405,g326,48,[48 16  6  3],121,73,-4,1
411,g473,45,[45 21  4],115,70,-4,1
414,g479,44,[44  9  7],104,60,-4,1
424,g449,39,[39 22 10],71,32,-4,1
427,g316,37,[37 21 11  1],107,70,-4,1
431,g330,35,[35 19  3  2],59,24,-4,1
433,g460,34,[34 16  4],54,20,-4,1
491,g475,22,[22  3  1],26,4,-4,1
503,g305,21,[21  2],25,4,-4,1
505,g529,21,[21],21,0,-4,1
513,g445,19,[19  8  3  2],35,16,-4,1
605,g504,4,[4 2 1],11,7,-4,1
608,g282,3,[3 1],4,1,-4,1
614,g551,2,[2 1],3,1,-4,1
617,g550,1,[1],4,3,-4,1
621,g535,1,[1],1,0,-4,1
198,g048,209,[209],209,0,-5,29
87,g075,299,[299  49],348,49,-5,16
113,g078,275,[275  79   6],360,85,-5,16
382,g303,60,[60 28 12  6],106,46,-5,16
136,g072,255,[255],255,0,-5,14
400,g301,51,[51],51,0,-5,12
202,g110,204,[204],204,0,-5,10
194,g122,214,[214],214,0,-5,9
186,g052,228,[228  62],290,62,-5,8
193,g045,214,[214  34],462,248,-5,8
234,g100,154,[154  16],324,170,-5,6
439,g135,31,[31],31,0,-5,6
189,g385,224,[224],224,0,-5,5
204,g090,201,[201  61  20  19  12],313,112,-5,5
384,g300,60,[60 23 13  3],99,39,-5,5
183,g384,230,[230  61  58  22],371,141,-5,4
250,g215,141,[141  40  31],212,71,-5,4
275,g102,125,[125  11   3],264,139,-5,4
349,g213,78,[78 37  1],116,38,-5,4
184,g388,229,[229],229,0,-5,3
218,g373,177,[177],177,0,-5,3
241,g165,148,[148  37  34],219,71,-5,3
279,g120,123,[123  18   8],272,149,-5,3
326,g123,96,[96 11  6],113,17,-5,3
343,g160,84,[84 33  3],120,36,-5,3
351,g489,77,[77 46 31],231,154,-5,3
380,g382,61,[61  7],129,68,-5,3
91,g370,295,[295  53],348,53,-5,2
92,g371,295,[295   4],299,4,-5,2
119,g403,267,[267 266 136 128   2],799,532,-5,2
185,g386,228,[228  68  21   6],323,95,-5,2
238,g534,151,[151  91  83   6   2],333,182,-5,2
249,g138,141,[141  65  57],263,122,-5,2
257,g197,134,[134  39  28],201,67,-5,2
274,g081,125,[125  49  44  39  13],270,145,-5,2
280,g498,123,[123  76  73],272,149,-5,2
293,g231,116,[116  33  22],171,55,-5,2
305,g063,106,[106  58  30   9   6],209,103,-5,2
317,g237,99,[99 27 21],147,48,-5,2
332,g533,90,[90  5],95,5,-5,2
334,g500,88,[88 21],218,130,-5,2
339,g137,88,[88 33  3],124,36,-5,2
344,g530,82,[82 52 51  4],271,189,-5,2
345,g067,82,[82 20  4],106,24,-5,2
352,g195,77,[77 27  1],105,28,-5,2
354,g104,76,[76 49 47 10],182,106,-5,2
364,g229,71,[71 31  3],105,34,-5,2
365,g062,68,[68 30],98,30,-5,2
391,g235,58,[58 21  2],81,23,-5,2
410,g328,47,[47 15  3],68,21,-5,2
428,g315,37,[37  4],41,4,-5,2
157,g407,249,[249  10],259,10,-5,1
208,g156,194,[194  76  65],335,141,-5,1
216,g113,182,[182 119 102  31],434,252,-5,1
220,g487,176,[176],176,0,-5,1
221,g209,174,[174  63  55],292,118,-5,1
228,g132,162,[162 111  84  17],374,212,-5,1
261,g054,131,[131  90  79  26],326,195,-5,1
272,g201,127,[127  58  43],228,101,-5,1
278,g180,124,[124  48  31],203,79,-5,1
286,g493,120,[120  29  10],159,39,-5,1
288,g225,119,[119  45  35],199,80,-5,1
289,g146,118,[118  81  69  17],285,167,-5,1
291,g242,117,[117  48  38],203,86,-5,1
294,g490,115,[115  17   1],133,18,-5,1
302,g488,107,[107  73  70   5],362,255,-5,1
327,g432,95,[95 14 10],119,24,-5,1
337,g492,88,[88 24  1],137,49,-5,1
368,g593,64,[64 32 12  4],112,48,-5,1
370,g435,64,[64 37  7],108,44,-5,1
388,g154,58,[58 33 28  7  1],127,69,-5,1
403,g131,49,[49 14 11  8  7],89,40,-5,1
412,g563,45,[45 25  3  2],75,30,-5,1
415,g515,44,[44 21  5  1],71,27,-5,1
416,g564,44,[44 15],59,15,-5,1
417,g112,43,[43 11  8  7],77,34,-5,1
418,g191,43,[43 14  8],65,22,-5,1
426,g521,38,[38 14  7],59,21,-5,1
438,g476,31,[31 11  7],49,18,-5,1
440,g570,30,[30 25 14],69,39,-5,1
442,g321,30,[30  8],38,8,-5,1
444,g469,29,[29 12  1],42,13,-5,1
447,g322,28,[28  7  3  1],39,11,-5,1
449,g178,28,[28  6  4],38,10,-5,1
451,g145,27,[27  9  5  4  3],48,21,-5,1
452,g517,27,[27 13  6  1],47,20,-5,1
454,g361,27,[27 11  4],42,15,-5,1
457,g453,27,[27  7],34,7,-5,1
462,g308,26,[26 10  1],37,11,-5,1
464,g454,26,[26  7  3  1],37,11,-5,1
468,g446,25,[25  7  2],34,9,-5,1
471,g325,24,[24  9  1],35,11,-5,1
474,g360,24,[24  8],32,8,-5,1
476,g451,24,[24  5  1],30,6,-5,1
477,g319,24,[24  3  1],28,4,-5,1
478,g354,23,[23  9  6  1],39,16,-5,1
480,g311,23,[23  7  3  2],35,12,-5,1
481,g447,23,[23  7  4  1],35,12,-5,1
482,g470,23,[23  8  3  1],35,12,-5,1
486,g455,22,[22 12  3],40,18,-5,1
489,g474,22,[22  7  2],31,9,-5,1
492,g051,21,[21  8  4],54,33,-5,1
496,g208,21,[21 10  7  4  3],45,24,-5,1
499,g353,21,[21  7  1],29,8,-5,1
509,g185,20,[20  8],28,8,-5,1
516,g362,19,[19  4  3  2],28,9,-5,1
518,g478,19,[19  3],22,3,-5,1
521,g224,18,[18  5  4  2],33,15,-5,1
522,g304,18,[18 11  1],30,12,-5,1
526,g359,18,[18  3  1],22,4,-5,1
527,g468,18,[18  2  1],21,3,-5,1
529,g555,18,[18],18,0,-5,1
530,g200,17,[17  2  1],37,20,-5,1
534,g351,17,[17  1],18,1,-5,1
536,g313,16,[16],32,16,-5,1
538,g448,16,[16  9],25,9,-5,1
543,g444,15,[15  1],31,16,-5,1
544,g241,15,[15  5  4  3],30,15,-5,1
549,g356,15,[15  3  2],20,5,-5,1
552,g472,14,[14  8  1],23,9,-5,1
561,g545,13,[13  3  2],18,5,-5,1
579,g566,10,[10  5  3  2],20,10,-5,1
587,g544,8,[8 6 4],18,10,-5,1
590,g329,8,[8 3 1],13,5,-5,1
613,g281,2,[2 1],3,1,-5,1
615,g279,2,[2],2,0,-5,1
619,g280,1,[1],1,0,-5,1
369,g309,64,[64 30 14  2],110,46,-6,16
381,g310,61,[61 14 10],85,24,-6,16
387,g302,58,[58 24  8  3],151,93,-6,16
386,g314,59,[59 23  6  2],90,31,-6,15
396,g324,56,[56],56,0,-6,12
421,g307,41,[41 23 10],74,33,-6,10
217,g058,179,[179 113],292,113,-6,8
425,g094,39,[39],39,0,-6,8
436,g175,32,[32],32,0,-6,7
292,g066,116,[116  64  35],215,99,-6,6
422,g085,40,[40  6],46,6,-6,6
229,g056,161,[161  57],379,218,-6,5
268,g091,129,[129  78],207,78,-6,5
383,g312,60,[60 25 14  5],104,44,-6,5
430,g057,36,[36  4],40,4,-6,5
569,g116,12,[12],12,0,-6,5
242,g155,148,[148  20],168,20,-6,4
269,g099,129,[129  39  10],178,49,-6,4
270,g079,129,[129   2],131,2,-6,4
331,g162,90,[90 22],112,22,-6,4
576,g355,11,[11],11,0,-6,4
379,g098,62,[62],62,0,-6,3
597,g471,7,[7],7,0,-6,3
604,g317,5,[5],5,0,-6,3
168,g044,245,[245 103  50],398,153,-6,2
178,g387,233,[233  60  56  24],373,140,-6,2
276,g101,125,[125  59  52],236,111,-6,2
285,g119,121,[121  57  53],231,110,-6,2
340,g179,87,[87 13],100,13,-6,2
346,g053,82,[82  3],85,3,-6,2
348,g118,80,[80 29  3],112,32,-6,2
355,g097,75,[75 31  1],107,32,-6,2
359,g187,72,[72 34 28],134,62,-6,2
398,g188,52,[52  7],59,7,-6,2
441,g177,30,[30  8  2],40,10,-6,2
445,g554,29,[29  9],38,9,-6,2
448,g174,28,[28 10],38,10,-6,2
455,g176,27,[27  7  1],35,8,-6,2
469,g129,25,[25  7],32,7,-6,2
532,g047,17,[17  9],26,9,-6,2
539,g049,16,[16  5],21,5,-6,2
555,g050,14,[14  1],15,1,-6,2
606,g323,4,[4],4,0,-6,2
120,g402,267,[267   5],272,5,-6,1
171,g406,239,[239 173  42  12],466,227,-6,1
211,g404,191,[191 105 100   5],401,210,-6,1
222,g089,172,[172 112 100  25],409,237,-6,1
299,g164,111,[111  40  14   3   1],169,58,-6,1
310,g080,104,[104  68  61  16],249,145,-6,1
311,g214,104,[104  33  11   4   3],155,51,-6,1
314,g196,101,[101  34   7   5   4],151,50,-6,1
338,g230,88,[88 33 10  1],133,45,-6,1
342,g532,85,[85  9  2],96,11,-6,1
361,g531,72,[72  3  1],76,4,-6,1
363,g236,71,[71 23  9  5  1],109,38,-6,1
390,g434,58,[58 14],86,28,-6,1
401,g431,50,[50 21  8  3],132,82,-6,1
408,g425,47,[47 19  4  1],118,71,-6,1
409,g592,47,[47 29 13],89,42,-6,1
420,g586,42,[42 29 15],86,44,-6,1
435,g130,33,[33 10  2],45,12,-6,1
437,g190,31,[31  9  7  1],49,18,-6,1
443,g152,29,[29 13  8],50,21,-6,1
450,g512,28,[28 10],38,10,-6,1
453,g559,27,[27 15  1],43,16,-6,1
458,g518,27,[27  5  2],34,7,-6,1
466,g516,25,[25],50,25,-6,1
470,g318,24,[24 13  3  1],41,17,-6,1
473,g450,24,[24  8  1],34,10,-6,1
475,g519,24,[24  4  2  1],31,7,-6,1
483,g520,23,[23 10  2],35,12,-6,1
484,g513,23,[23  5  3  1],32,9,-6,1
487,g320,22,[22 10  3  2],37,15,-6,1
497,g088,21,[21  8  6  4  2],41,20,-6,1
502,g510,21,[21  3  2],26,5,-6,1
506,g076,20,[20  9  5],34,14,-6,1
508,g588,20,[20  5  4  1],30,10,-6,1
510,g452,20,[20  5  2  1],28,8,-6,1
511,g111,20,[20  5  2],27,7,-6,1
514,g477,19,[19  7  4  1],31,12,-6,1
523,g514,18,[18  9  1],28,10,-6,1
525,g358,18,[18  6  2],26,8,-6,1
531,g567,17,[17 13  4],34,17,-6,1
537,g581,16,[16  4  3  2],29,13,-6,1
540,g153,16,[16  5],21,5,-6,1
546,g136,15,[15  4  2],23,8,-6,1
550,g467,15,[15  5],20,5,-6,1
551,g159,14,[14  8  4  2],28,14,-6,1
558,g144,13,[13  7  1],21,8,-6,1
559,g158,13,[13  7],20,7,-6,1
560,g350,13,[13  6  1],20,7,-6,1
562,g561,13,[13  5],18,5,-6,1
567,g562,12,[12  5  1],19,7,-6,1
570,g134,11,[11  8  2],21,10,-6,1
571,g240,11,[11  3],14,3,-6,1
572,g223,11,[11  2],13,2,-6,1
573,g207,11,[11  1],12,1,-6,1
574,g558,11,[11  1],12,1,-6,1
578,g061,10,[10  4  2],20,10,-6,1
580,g212,10,[10  3  2],18,8,-6,1
581,g194,10,[10  4  2  1],17,7,-6,1
586,g234,9,[9 3 1],13,4,-6,1
588,g193,8,[8 5 1],14,6,-6,1
589,g227,8,[8 4 1],13,5,-6,1
591,g568,8,[8 5],13,5,-6,1
593,g211,7,[7 4],11,4,-6,1
596,g228,7,[7 1],8,1,-6,1
598,g565,6,[6],12,6,-6,1
601,g059,5,[5 4],9,4,-6,1
602,g184,5,[5 2],7,2,-6,1
603,g233,5,[5 1],6,1,-6,1
607,g569,3,[3 2],5,2,-6,1
611,g182,2,[2 1],5,3,-6,1
620,g352,1,[1],1,0,-6,1
393,g306,57,[57 26  8],91,34,-7,8
423,g065,39,[39  8],86,47,-7,6
301,g163,108,[108  29],137,29,-7,5
528,g060,18,[18  2],20,2,-7,5
542,g095,15,[15  2],32,17,-7,5
575,g092,11,[11],11,0,-7,5
335,g161,88,[88 28],204,116,-7,3
610,g421,3,[3],3,0,-7,3
485,g189,23,[23],23,0,-7,2
298,g405,111,[111  91],202,91,-7,1
362,g186,72,[72],72,0,-7,1
446,g589,28,[28 11  1],40,12,-7,1
456,g428,27,[27  8],35,8,-7,1
461,g582,26,[26 11  1],38,12,-7,1
463,g429,26,[26  8  3],37,11,-7,1
465,g422,26,[26 10],36,10,-7,1
467,g590,25,[25  9  2],36,11,-7,1
472,g423,24,[24  8  3],35,11,-7,1
479,g583,23,[23  9  4],36,13,-7,1
490,g427,22,[22  5  1],28,6,-7,1
507,g430,20,[20 10  2],34,14,-7,1
515,g509,19,[19 10  1],30,11,-7,1
519,g587,18,[18  2],38,20,-7,1
520,g511,18,[18 10  4  2],34,16,-7,1
524,g591,18,[18  8  2],28,10,-7,1
533,g420,17,[17  3  1],21,4,-7,1
548,g424,15,[15  5  1],21,6,-7,1
554,g087,14,[14  5],19,5,-7,1
557,g580,13,[13],26,13,-7,1
