,logic_gate,max,unique,sum,sum-max,Deep,Fanouts
614,g0226,112,[112  34],146,34,-2,5
2,g0069,400,[400 219 118 101  91  90],1419,1019,-2,4
5,g0140,400,[400 217 120  97  94  89],1417,1017,-2,4
12,g0099,400,[400 211 111 100  98  91],1411,1011,-2,4
13,g0125,400,[400 211 108 103 101  88],1411,1011,-2,4
19,g0086,400,[400 202 109 102 100  89],1402,1002,-2,4
81,g0078,400,[400 299 104 103  92],998,598,-2,4
104,g0018,400,[400 251 167  46  38],902,502,-2,4
106,g0019,400,[400  78],878,478,-2,4
218,g0068,400,[400],400,0,-2,4
219,g0072,400,[400],400,0,-2,4
223,g0085,400,[400],400,0,-2,4
227,g0098,400,[400],400,0,-2,4
229,g0105,400,[400],400,0,-2,4
234,g0124,400,[400],400,0,-2,4
236,g0139,400,[400],400,0,-2,4
239,g0168,400,[400],400,0,-2,4
262,g0206,392,[392  44  10],446,54,-2,4
312,g0719,296,[296  52],348,52,-2,4
323,g0453,290,[290],290,0,-2,4
330,g0879,278,[278],278,0,-2,4
552,g0700,188,[188  92],280,92,-2,4
612,g0111,114,[114  45  24   5],188,74,-2,4
634,g0112,92,[92  2],186,94,-2,4
8,g0147,400,[400 214 110 104  99  87],1414,1014,-2,3
10,g0096,400,[400 212 113  99  96  92],1412,1012,-2,3
20,g0137,400,[400 201 115 105  94  86],1401,1001,-2,3
21,g0144,400,[400 200 108 101  99  92],1400,1000,-2,3
39,g0050,400,[400 320 124 110  86],1040,640,-2,3
62,g0701,400,[400 212],1012,612,-2,3
175,g0036,400,[400  80  74  73],627,227,-2,3
176,g0024,400,[400  78  76  71],625,225,-2,3
179,g0039,400,[400  75  74  73],622,222,-2,3
192,g0032,400,[400  79  76],555,155,-2,3
210,g0022,400,[400],400,0,-2,3
211,g0026,400,[400],400,0,-2,3
216,g0060,400,[400],400,0,-2,3
226,g0095,400,[400],400,0,-2,3
235,g0136,400,[400],400,0,-2,3
237,g0143,400,[400],400,0,-2,3
242,g0191,400,[400],400,0,-2,3
258,g0724,393,[393 184 129  26],1125,732,-2,3
259,g0801,392,[392 175  82  32],1073,681,-2,3
260,g0457,392,[392 193  91  34],710,318,-2,3
266,g0159,388,[388 170  13],571,183,-2,3
267,g0744,387,[387 195  86  25],1080,693,-2,3
271,g0806,378,[378  74  54  45  23],574,196,-2,3
272,g0463,375,[375  80  56  13],524,149,-2,3
281,g0734,349,[349 101  27],477,128,-2,3
286,g0776,346,[346 106   8],460,114,-2,3
288,g0755,343,[343 110  10],463,120,-2,3
289,g0467,342,[342 123   9],474,132,-2,3
309,g0810,298,[298],298,0,-2,3
346,g0166,250,[250],250,0,-2,3
399,g0768,216,[216],216,0,-2,3
496,g0151,197,[197  86  39   5],327,130,-2,3
601,g0021,128,[128   8],136,8,-2,3
635,g0338,92,[92 47 20  4],163,71,-2,3
759,g0258,57,[57  2],59,2,-2,3
803,g0042,49,[49  2],100,51,-2,3
103,g0017,400,[400 105],905,505,-2,2
161,g0232,400,[400 198  70],668,268,-2,2
174,g0028,400,[400  82  74],630,230,-2,2
177,g0062,400,[400  76  75  74],625,225,-2,2
238,g0146,400,[400],400,0,-2,2
243,g0483,400,[400],400,0,-2,2
254,g0763,398,[398],398,0,-2,2
285,g0811,346,[346 102  35],483,137,-2,2
292,g0207,325,[325],325,0,-2,2
313,g0754,296,[296],296,0,-2,2
386,g0778,220,[220  54],494,274,-2,2
390,g0773,220,[220 130  55  20],425,205,-2,2
392,g0782,220,[220  25],245,25,-2,2
444,g0739,208,[208 100  52  31],391,183,-2,2
445,g0488,208,[208  92  49  38],387,179,-2,2
447,g0480,208,[208  37  20],265,57,-2,2
448,g0492,208,[208  43],251,43,-2,2
456,g0819,207,[207  79  26],519,312,-2,2
460,g0825,207,[207  60  11],278,71,-2,2
518,g0828,193,[193 112  58  11],374,181,-2,2
519,g0822,193,[193  89  41   7],330,137,-2,2
520,g0832,193,[193  57],250,57,-2,2
530,g0476,192,[192   9],393,201,-2,2
533,g0485,192,[192  73  49],314,122,-2,2
551,g0188,188,[188  93   1],282,94,-2,2
554,g0212,188,[188],188,0,-2,2
567,g0770,180,[180  60  21],261,81,-2,2
574,g0324,156,[156  82  73  69],380,224,-2,2
609,g0238,120,[120  27],147,27,-2,2
615,g0236,112,[112  29],141,29,-2,2
618,g0451,110,[110  50  31  11],202,92,-2,2
743,g0612,61,[61],61,0,-2,2
778,g0614,53,[53],53,0,-2,2
863,g0716,40,[40],40,0,-2,2
908,g0257,22,[22  2  1],25,3,-2,2
923,g0445,19,[19],19,0,-2,2
950,g0359,6,[6],6,0,-2,2
953,g0312,4,[4 3],10,6,-2,2
973,g0426,1,[1],2,1,-2,2
977,g0402,1,[1],1,0,-2,2
982,g0447,1,[1],1,0,-2,2
194,g0790,400,[400 150],550,150,-2,1
196,g0013,400,[400 105],505,105,-2,1
198,g0011,400,[400  94],494,94,-2,1
265,g0787,389,[389],389,0,-2,1
270,g0729,381,[381],381,0,-2,1
275,g0750,371,[371],371,0,-2,1
277,g0908,356,[356 267  89  17],729,373,-2,1
298,g0905,310,[310 188  35   2],535,225,-2,1
315,g0997,293,[293 197  63   2],555,262,-2,1
320,g0953,290,[290 186  54  53],583,293,-2,1
325,g0876,286,[286 195  65  43],589,303,-2,1
327,g0431,281,[281  48],610,329,-2,1
328,g0904,280,[280  25  20],325,45,-2,1
338,g0987,254,[254  60],314,60,-2,1
339,g0868,253,[253 108   2   1],364,111,-2,1
340,g0867,253,[253  54  30],337,84,-2,1
342,g0990,251,[251  48],299,48,-2,1
344,g0809,250,[250  73  20],343,93,-2,1
349,g0433,247,[247  18],265,18,-2,1
350,g0466,246,[246  98  74],418,172,-2,1
351,g0946,243,[243  35],278,35,-2,1
353,g0944,241,[241  48],289,48,-2,1
356,g0753,239,[239  26   8],273,34,-2,1
361,g0964,234,[234  50  43],327,93,-2,1
362,g0804,232,[232  93   8],565,333,-2,1
365,g0921,232,[232  72  32],336,104,-2,1
370,g0845,227,[227  78  44],349,122,-2,1
375,g0714,225,[225  89],314,89,-2,1
376,g0792,225,[225  21],246,21,-2,1
378,g0888,223,[223  68  51],342,119,-2,1
379,g0325,223,[223  35   9],267,44,-2,1
400,g0460,214,[214  43  38],509,295,-2,1
401,g0428,214,[214  34   9],257,43,-2,1
404,g0797,213,[213  50  22  14],299,86,-2,1
410,g0859,212,[212 161  60  51  50],534,322,-2,1
413,g0902,212,[212 160  60  52  48],532,320,-2,1
449,g0478,208,[208],208,0,-2,1
470,g0430,202,[202  96  59  30],387,185,-2,1
478,g0935,201,[201 147  56  51  40],495,294,-2,1
494,g0472,199,[199   5],403,204,-2,1
495,g0454,199,[199  39  32  10],280,81,-2,1
499,g0979,196,[196 154  58  52  44],504,308,-2,1
542,g0704,188,[188  94],470,282,-2,1
557,g0764,182,[182  90],272,90,-2,1
578,g0963,147,[147  49],343,196,-2,1
594,g0887,139,[139  35],313,174,-2,1
596,g0843,136,[136  43],315,179,-2,1
597,g0918,135,[135  48],318,183,-2,1
627,g0720,99,[99 11],209,110,-2,1
640,g0556,90,[90 84 40 39  5],258,168,-2,1
653,g0541,86,[86 66 27 21 18],218,132,-2,1
669,g0693,84,[84 81 38 37  6],246,162,-2,1
694,g0678,82,[82 62 28 19 15],206,124,-2,1
716,g0663,76,[76 57 26 17 14],190,114,-2,1
725,g0525,75,[75 57 23 22 12],189,114,-2,1
750,g0509,57,[57 52 40  7  5],161,104,-2,1
768,g0647,53,[53 48 38  5],149,96,-2,1
800,g0594,49,[49 36 16 15  5],121,72,-2,1
812,g0630,47,[47 38 17 11 10],123,76,-2,1
853,g0577,43,[43 28 13  8  7],99,56,-2,1
856,g0611,43,[43 27 11 10  6],97,54,-2,1
954,g0697,4,[4 3],10,6,-2,1
963,g0711,2,[2 1],4,2,-2,1
291,g0010,337,[337],337,0,-3,28
273,g0031,372,[372  97],469,97,-3,25
78,g0118,400,[400 300 103 100  97],1000,600,-3,10
65,g0093,400,[400 304 104 101  99],1008,608,-3,7
331,g0197,277,[277 211  99  87  25],699,422,-3,7
636,g0080,92,[92 50  8  1],151,59,-3,6
44,g0057,400,[400 317 114 106  97],1034,634,-3,5
306,g0178,298,[298  51],647,349,-3,5
308,g0181,298,[298  44],342,44,-3,5
311,g0194,296,[296  84  38  32  18],468,172,-3,5
624,g0210,103,[103  39  16  11],169,66,-3,5
949,g0342,7,[7 4 2],15,8,-3,5
253,g0231,398,[398 210  52  12],672,274,-3,4
264,g0133,389,[389  38  27],454,65,-3,4
296,g0154,311,[311  50],361,50,-3,4
302,g0229,303,[303  50],353,50,-3,4
318,g0200,292,[292  97  48  31],468,176,-3,4
571,g0328,163,[163 119  61  58],401,238,-3,4
600,g0177,131,[131  29],160,29,-3,4
661,g0059,85,[85 30 10  7],132,47,-3,4
735,g0167,64,[64],64,0,-3,4
7,g0120,400,[400 214 108 106 101  85],1414,1014,-3,3
9,g0083,400,[400 213 112 101  97  90],1413,1013,-3,3
11,g0089,400,[400 211 115  96  95  94],1411,1011,-3,3
14,g0077,400,[400 210 107 103 102  88],1410,1010,-3,3
18,g0114,400,[400 203 107 102  96  95],1403,1003,-3,3
23,g0109,400,[400 196 109 100  96  95],1396,996,-3,3
29,g0066,400,[400 188 111 101  98  90],1388,988,-3,3
30,g0103,400,[400 186 111 103  98  88],1386,986,-3,3
69,g0046,400,[400 303 112 106  85],1006,606,-3,3
160,g0187,400,[400 201  82],683,283,-3,3
173,g0049,400,[400  82  81  77],640,240,-3,3
220,g0076,400,[400],400,0,-3,3
222,g0082,400,[400],400,0,-3,3
224,g0088,400,[400],400,0,-3,3
231,g0113,400,[400],400,0,-3,3
233,g0119,400,[400],400,0,-3,3
269,g0728,381,[381  77  57  51  23],589,208,-3,3
293,g0121,312,[312  53],677,365,-3,3
300,g0163,304,[304  46],654,350,-3,3
314,g0172,293,[293  45],631,338,-3,3
317,g0213,292,[292  91  44  33  20],480,188,-3,3
322,g0218,290,[290  78  39  34  19],460,170,-3,3
333,g0160,257,[257   4],261,4,-3,3
355,g0215,239,[239  90  28  24  18],399,160,-3,3
358,g0327,237,[237 150  72  58  56  51],861,624,-3,3
396,g0326,217,[217 132  63  58  48],783,566,-3,3
433,g0012,209,[209],209,0,-3,3
553,g0211,188,[188  10],198,10,-3,3
556,g0149,184,[184 109  94  58  17  15],661,477,-3,3
580,g0027,146,[146],146,0,-3,3
632,g0142,95,[95 24],214,119,-3,3
701,g0334,81,[81 56 34 22],193,112,-3,3
721,g0135,75,[75 35 23  9],217,142,-3,3
861,g0041,40,[40 17  9  2],108,68,-3,3
178,g0052,400,[400  83  75  66],624,224,-3,2
217,g0065,400,[400],400,0,-3,2
228,g0102,400,[400],400,0,-3,2
230,g0108,400,[400],400,0,-3,2
274,g0749,371,[371 141 111],994,623,-3,2
278,g0475,354,[354  97  19],470,116,-3,2
307,g0184,298,[298  49],645,347,-3,2
310,g0221,296,[296  49],641,345,-3,2
316,g0156,293,[293  48],341,48,-3,2
326,g0203,284,[284  74  40  35  20],453,169,-3,2
341,g0817,252,[252  28],280,28,-3,2
348,g0153,248,[248  87  26],361,113,-3,2
352,g0152,242,[242],242,0,-3,2
363,g0766,232,[232   5],469,237,-3,2
368,g0474,230,[230 105   8],343,113,-3,2
382,g0866,220,[220 167  61  53],554,334,-3,2
403,g0818,213,[213  33  12],471,258,-3,2
434,g0988,209,[209],209,0,-3,2
439,g0986,208,[208 153  59  48  46],514,306,-3,2
463,g0962,204,[204 151  52  51  48],506,302,-3,2
468,g0769,204,[204  11   6],221,17,-3,2
491,g0917,199,[199 143  53  50  40],485,286,-3,2
512,g0942,193,[193 153  61  49  43],499,306,-3,2
543,g0886,188,[188 137  52  49  36],462,274,-3,2
545,g0842,188,[188 133  47  45  41],454,266,-3,2
582,g0038,146,[146],146,0,-3,2
602,g0101,127,[127  20],274,147,-3,2
619,g0450,109,[109  21],130,21,-3,2
620,g0239,107,[107  83  19   5],321,214,-3,2
628,g0237,97,[97 83  9  5],291,194,-3,2
630,g0235,97,[97],97,0,-3,2
633,g0094,95,[95 43 24  7],169,74,-3,2
707,g0263,78,[78],78,0,-3,2
719,g0484,76,[76],76,0,-3,2
745,g0796,60,[60],60,0,-3,2
877,g0337,34,[34 26 15 11],86,52,-3,2
925,g0919,18,[18  9  5],41,23,-3,2
966,g0412,2,[2],2,0,-3,2
268,g0220,386,[386  41  26],839,453,-3,1
276,g0158,362,[362  63  42  16],483,121,-3,1
280,g0185,350,[350 103  30],483,133,-3,1
283,g0205,348,[348],348,0,-3,1
332,g0805,261,[261  31],292,31,-3,1
335,g0462,256,[256  27],283,27,-3,1
336,g0798,255,[255 106  28],644,389,-3,1
347,g0721,248,[248  92  25],613,365,-3,1
359,g0800,237,[237  38  13],288,51,-3,1
360,g0740,236,[236   7],243,7,-3,1
364,g0180,232,[232  85  38  16],371,139,-3,1
374,g0456,225,[225  41  14],505,280,-3,1
393,g0182,219,[219 104  49  27],618,399,-3,1
394,g0723,219,[219  30   6],255,36,-3,1
397,g0799,217,[217  45   7],486,269,-3,1
398,g0179,216,[216  40  15  10],281,65,-3,1
414,g0901,212,[212 159  56  55  48],530,318,-3,1
415,g0858,212,[212 151  55  49  47],514,302,-3,1
430,g0722,209,[209  46   5],469,260,-3,1
431,g0199,209,[209  14   8],231,22,-3,1
452,g0952,207,[207 160  57  55  48],527,320,-3,1
471,g0461,202,[202  21   6],229,27,-3,1
476,g0934,201,[201 153  66  44  43],507,306,-3,1
485,g0743,200,[200  12   5],217,17,-3,1
487,g0455,199,[199  87  38  15],538,339,-3,1
501,g0978,196,[196 146  52  49  45],488,292,-3,1
521,g0742,192,[192 100  53  25],562,370,-3,1
526,g0996,192,[192 142  50  48  44],476,284,-3,1
555,g0195,185,[185  51  23  13],457,272,-3,1
565,g0875,180,[180 131  50  41  40],442,262,-3,1
570,g0907,175,[175 103  71  20  12],381,206,-3,1
576,g0432,155,[155  26],181,26,-3,1
579,g0023,146,[146],146,0,-3,1
581,g0035,146,[146],146,0,-3,1
587,g0061,146,[146],146,0,-3,1
592,g0733,141,[141],141,0,-3,1
593,g0323,140,[140  45   2],187,47,-3,1
598,g0487,133,[133  21],154,21,-3,1
603,g0945,126,[126  53   1],180,54,-3,1
604,g0943,124,[124  70   4],198,74,-3,1
608,g0827,120,[120  28],148,28,-3,1
613,g0989,112,[112  47   2],161,49,-3,1
621,g0479,105,[105  26   8],139,34,-3,1
622,g0821,104,[104  34  12],150,46,-3,1
639,g0544,90,[90 85 74  6  5],260,170,-3,1
646,g0555,90,[90 32 15  5],142,52,-3,1
647,g0772,90,[90 11],101,11,-3,1
652,g0528,86,[86 69 24 23 22],224,138,-3,1
658,g0540,86,[86 33 18 11],148,62,-3,1
668,g0681,84,[84 81 72  7  2],246,162,-3,1
676,g0692,84,[84 29 12  3],128,44,-3,1
692,g0666,82,[82 65 24 17],212,130,-3,1
697,g0677,82,[82 28 16 10],136,54,-3,1
702,g0427,81,[81 14],95,14,-3,1
705,g0318,80,[80  4  2],86,6,-3,1
714,g0650,76,[76 58 25 20 13],192,116,-3,1
718,g0662,76,[76 26 16 11],129,53,-3,1
726,g0512,75,[75 56 23 17 16],187,112,-3,1
729,g0524,75,[75 29 16 10],130,55,-3,1
731,g0316,75,[75  9],84,9,-3,1
732,g0320,74,[74 40 25 13],152,78,-3,1
746,g0844,59,[59 57],175,116,-3,1
753,g0508,57,[57 42 40  2],141,84,-3,1
755,g0498,57,[57 31 21  5],119,62,-3,1
770,g0646,53,[53 41 40  3],137,84,-3,1
773,g0635,53,[53 27 17  5],107,54,-3,1
802,g0580,49,[49 32 14 11  7],113,64,-3,1
804,g0593,49,[49 23 17  7],96,47,-3,1
806,g0429,48,[48  5],53,5,-3,1
813,g0616,47,[47 36 16 11  9],119,72,-3,1
820,g0629,47,[47 17 10  2],76,29,-3,1
832,g0869,44,[44],44,0,-3,1
848,g0597,43,[43 35 20  9  6],113,70,-3,1
852,g0561,43,[43 28 13 10  5],99,56,-3,1
858,g0576,43,[43 20 13  6],82,39,-3,1
859,g0610,43,[43 20 12  4],79,36,-3,1
922,g0444,19,[19  4  3],26,7,-3,1
932,g0331,15,[15  8  5  3],31,16,-3,1
938,g0439,12,[12  7  2  1],34,22,-3,1
941,g0437,12,[12  4  1],18,6,-3,1
946,g0256,9,[9 1],11,2,-3,1
955,g0311,4,[4 2],6,2,-3,1
956,g0244,4,[4],4,0,-3,1
958,g0246,3,[3],9,6,-3,1
959,g0358,3,[3 2],8,5,-3,1
967,g0345,1,[1],3,2,-3,1
970,g0306,1,[1],2,1,-3,1
983,g0708,1,[1],1,0,-3,1
779,g0243,52,[52 35  9  8],156,104,-4,5
321,g0198,290,[290  94  45  44],473,183,-4,4
373,g0037,225,[225 145  66  54  25],515,290,-4,4
898,g0249,25,[25 21 15  6],67,42,-4,4
952,g0350,4,[4 3 1],12,8,-4,4
961,g0262,2,[2],6,4,-4,4
17,g0092,400,[400 204 109 100  96  95],1404,1004,-4,3
