Nome do arquivo avaliado: c499 
Quantidade de vetores testados: 100 - 4.547473508864641e-11 
Node | #Vectors 
net_002_g012 | 2 
net_1_g136 | 2 
net_2_g118 | 2 
net_0_g048 | 2 
net_002_g071 | 2 
net_001_g083 | 2 
net_2_g157 | 2 
net_0_g120 | 1 
net_003_g092 | 1 
net_1_g120 | 1 
net_2_g112 | 1 
net_003_g131 | 1 
net_003_g165 | 1 
net_003_g082 | 1 
net_001_g060 | 1 
net_001_g050 | 1 
net_001_g023 | 1 
net_003_g144 | 1 
net_2_g095 | 1 
net_2_g114 | 1 
net_002_g033 | 1 
net_2_g146 | 1 
net_1_g048 | 1 
net_2_g048 | 1 
net_001_g046 | 1 
net_2_g166 | 1 
net_001_g022 | 1 
net_003_g033 | 1 
net_003_g126 | 1 
net_1_g132 | 1 
net_003_g149 | 1 
net_003_g089 | 1 
net_2_g093 | 1 
net_003_g013 | 1 
net_003_g042 | 1 
net_002_g021 | 1 
net_001_g011 | 1 
net_003_g140 | 1 
net_0_g145 | 1 
