Node | #Vectors 
n94 | 10002 
n186 | 10002 
n106 | 10002 
n88 | 10002 
n96 | 10002 
n64 | 10002 
net_1_g112 | 10002 
n97 | 10002 
n179 | 10002 
net_1_g099 | 10002 
n170 | 10002 
n184 | 10002 
n129 | 10002 
net_000_g024 | 10002 
432 | 9950 
n190 | 9950 
421 | 9902 
n171 | 9832 
n174 | 9826 
n175 | 9670 
n150 | 8622 
370 | 8408 
ZN_neg_g093 | 8408 
n177 | 8408 
n127 | 8408 
net_1_g105 | 8016 
n126 | 7552 
net_0_g134 | 7126 
net_000_g065 | 7005 
n120 | 7005 
n121 | 7005 
net_1_g054 | 5970 
net_1_g049 | 5970 
net_0_g017 | 5970 
net_0_g087 | 5906 
net_0_g120 | 5394 
net_1_g115 | 5242 
net_2_g118 | 5204 
net_1_g057 | 5180 
net_0_g057 | 5180 
net_1_g103 | 5161 
net_0_g133 | 5161 
net_0_g063 | 5082 
net_001_g068 | 4822 
net_001_g075 | 4822 
net_1_g078 | 4822 
net_001_g072 | 4822 
net_0_g114 | 4786 
net_0_g102 | 4736 
net_0_g066 | 4640 
net_0_g022 | 4612 
net_1_g101 | 4224 
net_1_g081 | 4032 
net_1_g091 | 4032 
net_001_g028 | 4032 
net_0_g050 | 4032 
net_1_g055 | 4032 
net_1_g084 | 4032 
net_1_g042 | 4032 
net_0_g045 | 4032 
net_0_g084 | 4032 
net_001_g024 | 4032 
net_1_g045 | 4032 
net_0_g091 | 4032 
net_0_g081 | 4032 
net_0_g055 | 4032 
net_0_g088 | 4032 
net_0_g042 | 4032 
net_0_g117 | 3904 
net_1_g134 | 3898 
net_2_g134 | 3898 
net_1_g113 | 3848 
net_1_g063 | 3584 
net_001_g065 | 3501 
net_1_g050 | 3456 
net_1_g093 | 3230 
net_0_g093 | 3230 
net_0_g121 | 3230 
net_0_g094 | 3230 
net_1_g121 | 3230 
net_2_g132 | 3228 
net_1_g132 | 3228 
net_0_g132 | 3228 
net_0_g031 | 3068 
net_0_g071 | 2870 
net_0_g119 | 2844 
net_1_g119 | 2844 
net_2_g119 | 2844 
net_0_g101 | 2834 
net_003_g028 | 2834 
net_0_g136 | 2824 
net_0_g029 | 2560 
net_1_g117 | 2560 
net_003_g024 | 2560 
net_0_g025 | 2514 
net_0_g113 | 2504 
net_0_g060 | 2502 
net_0_g062 | 2501 
net_0_g001 | 2496 
net_0_g023 | 2432 
net_1_g102 | 2112 
net_003_g068 | 2112 
net_0_g004 | 2066 
net_0_g027 | 2048 
net_3_g133 | 1973 
net_1_g114 | 1924 
net_003_g065 | 1817 
net_1_g118 | 1817 
net_1_g004 | 1792 
net_0_g115 | 1664 
net_2_g004 | 1536 
net_2_g133 | 1482 
net_1_g031 | 1432 
net_0_g118 | 1390 
net_1_g071 | 1390 
net_1_g066 | 1344 
net_1_g022 | 1344 
net_0_g005 | 1344 
net_0_g021 | 1160 
net_2_g021 | 1152 
net_2_g063 | 702 
net_0_g061 | 576 
net_0_g067 | 448 
net_3_g118 | 385 
net_1_g133 | 377 
net_0_g064 | 254 
net_0_g103 | 252 
net_3_g031 | 224 
net_2_g031 | 208 
net_3_g071 | 125 
